o0000087	2
o0028289	3
o0027203	4
o0028288	7
o0028293	8
o0028295	9
o0027505	10
o0027507	11
o0000112	12
o0000090	45
o0028194	46
o0000771	48
o0036318	49
o0028219	51
o0028221	53
o0037686	54
o0028225	60
o0028232	62
o0028233	63
o0028234	65
o0000094	69
o0028249	77
o0000097	88
o0028258	89
o0028260	91
o0027228	92
o0028259	93
o0000099	96
o0028270	108
o0028282	119
o0028284	120
o0028286	121
o0000110	123
o0028297	125
o0028299	126
o0000113	127
o0000114	128
o0023035	129
o0000119	148
o0000120	169
o0028342	175
o0027169	626
o0028356	691
o0000128	693
o0028375	694
o0000131	702
o0000133	710
o0028395	711
o0000134	712
o0028397	713
o0000139	755
o0028451	756
o0000140	757
o0028439	759
o0000144	770
o0036343	771
o0027171	774
o0000149	775
o0037787	776
o0028626	779
o0000150	780
o0028461	784
o0000154	839
o0000156	1033
o0000165	1039
o0000167	1070
o0028657	1094
o0028665	1099
o0028671	1100
o0028672	1101
o0028673	1103
o0028676	1104
o0028674	1105
o0028678	1110
o0028686	1111
o0028688	1112
o0028690	1114
o0028692	1115
o0037784	1146
o0001215	1320
o0000199	1365
o0000202	1366
o0000204	1371
o0028899	1376
o0000210	1395
o0037793	1396
o0036488	1397
o0029008	1398
o0029005	1403
o0029007	1405
o0029014	1406
o0029018	1409
o0029020	1410
o0027204	1411
o0028932	1412
o0028934	1413
o0028936	1414
o0028930	1415
o0029003	1417
o0028923	1422
o0037777	1423
o0028927	1431
o0028929	1432
o0028925	1433
o0000212	1434
o0028938	1435
o0028959	1451
o0000217	1469
o0028989	1470
o0000218	1481
o0028977	1490
o0000221	1504
o0000230	1506
o0029026	1507
o0029030	1510
o0029024	1511
o0029039	1519
o0029045	1524
o0029040	1526
o0000224	1535
o0000226	1547
o0029066	1557
o0000236	1559
o0029068	1560
o0029070	1561
o0029072	1562
o0000237	1563
o0027607	1564
o0029079	1571
o0029083	1573
o0035680	1575
o0029084	1578
o0029085	1579
o0029089	1580
o0000240	1592
o0001475	1593
o0000242	1594
o0029097	1601
o0000247	1606
o0027209	1607
o0000249	1608
o0037830	1629
o0029116	1630
o0029127	1632
o0001611	1645
o0036511	1653
o0000263	1661
o0029150	1662
o0029185	1688
o0000275	1694
o0029187	1695
o0000278	1708
o0000279	1709
o0029218	1711
o0029200	1715
o0000280	1716
o0000282	1723
o0029216	1730
o0029220	1732
o0029236	1756
o0000293	1779
o0027173	1807
o0029279	1808
o0029363	1907
o0029365	1908
o0029367	1909
o0029369	1910
o0029371	1911
o0000359	1912
o0029372	1914
o0037773	1939
o0000425	1943
o0000431	1945
o0000439	1946
o0000441	1949
o0000434	1952
o0000438	1955
o0000444	1956
o0029451	1957
o0029452	1958
o0027476	1959
