o0900000	s	A	A	38
o0900012	s	AB~a	AB~a	81
o0900014	s	AB~b	AB~b	3
o0900041	s	AB₂	AB₂	11
o0900047	s	|NUN~a.ME~a|	ABGAL	2
o0900053	s	AD~a	AD~a	1
o0900055	s	AD~c	AD~c	6
o0900060	s	AGAR₂	AGAR₂	2
o0900062	s	AK~a	AK~a	1
o0900064	s	AL	AL	9
o0900077	s	AMA~a	AMA~a	9
o0900082	e		-	3
o0900082	s	AMAR	AMAR	7
o0900085	c	|AMAR.1(N02)|	|AMAR.1(N02)|	2
o0900089	s	AN	AN	26
o0900093	s	ANŠE~a	ANŠE~a	1
o0900100	s	APIN~a	APIN~a	23
o0900101	s	APIN~b	APIN~b	2
o0900115	s	BA	BA	66
o0900116	e		-	11
o0900127	s	BAHAR₂~b	BAHAR₂~b	4
o0900128	s	BAHAR₂~c	BAHAR₂~c	6
o0900130	s	BALA~a	BALA~a	2
o0900149	s	BAPPIR~b	BAPPIR~b	1
o0900154	s	BAR	BAR	44
o0900162	s	BARA₃	BARA₃	1
o0900171	s	BIR₃~b	BIR₃~b	1
o0900175	s	BU~a	BU~a	23
o0900177	s	BU~b	BU~b	2
o0900199	c	|BU~a+DU₆~a|	|BU~a+DU₆~a|	2
o0900217	s	DA~a	DA~a	9
o0900224	s	DAH	DAH	12
o0900260	s	DI	DI	19
o0900269	s	DIM~a	DIM~a	2
o0900276	s	DIN	DIN	1
o0900279	s	DU	DU	34
o0900281	c	|DU×1(N58@t)|	|DU×DIŠ|	3
o0900282	s	DU@g	DU@g	1
o0900284	s	DU₆~a	DU₆~a	1
o0900296	s	DU₈~c	DU₈~c	1
o0900312	s	DUB~a	DUB~a	17
o0900315	s	DUB~b	DUB~b	1
o0900331	s	DUG~a	DUG~a	35
o0900334	s	DUG~b	DUG~b	3
o0900347	c	|DUG~b×BALA~a|	|DUG~b×BALA~a|	1
o0900359	c	|DUG~b×GA~b|	|DUG~b×GA~b|	1
o0900365	c	|DUG~b×GI₆|	|DUG~b×GI₆|	1
o0900367	c	|DUG~b×GIŠ|	|DUG~b×GIŠ|	1
o0900376	c	|DUG~b×KASKAL|	|DUG~b×KASKAL|	1
o0900381	c	|DUG~b×KUR~a|	|DUG~b×KUR~a|	1
