o0980000	s	A	A	18
o0980010	e		-	1
o0980010	s	AB~a	AB~a	16
o0980025	s	AB₂	AB₂	6
o0980028	s	|NUN~a.ME~a|	ABGAL	6
o0980031	s	AD~a	AD~a	3
o0980034	s	ADAB	ADAB	1
o0980040	s	AL	AL	7
o0980049	s	AM~b	AM~b	1
o0980050	s	AMA~a	AMA~a	4
o0980053	s	AMAR	AMAR	9
o0980058	s	AN	AN	25
o0980059	s	ANŠE~a	ANŠE~a	1
o0980065	s	APIN~a	APIN~a	8
o0980069	s	ARARMA₂~a	ARARMA₂~a	1
o0980073	s	ASAR	ASAR	2
o0980075	e		-	3
o0980075	s	AZ	AZ	2
o0980077	s	BA	BA	35
o0980078	e		-	1
o0980102	s	BAR	BAR	14
o0980105	s	BARA₂~a	BARA₂~a	4
o0980107	s	BARA₃	BARA₃	1
o0980115	s	BU~a	BU~a	15
o0980117	c	|BU~a+DU₆~a|	|BU~a.DU₆~a|	1
o0980126	s	BU~b	BU~b	2
o0980128	s	BU₃	BU₃~a	1
o0980130	s	BULUG₃	BULUG₃	1
o0980133	s	BUR~b	BUR~b	1
o0980136	s	BUR₂	BUR₂	3
o0980137	s	DA~a	DA~a	9
o0980144	s	DAM	DAM	4
o0980145	s	DANNA	DANNA	2
o0980148	s	DAR~b	DAR~b	3
o0980159	s	DARA₄~a1	DARA₄~a1	1
o0980163	s	DARA₄~c	DARA₄~c	1
o0980170	s	DI	DI	2
o0980173	s	DILMUN	DILMUN	2
o0980174	s	DIM~a	DIM~a	1
o0980177	s	DIM~b	DIM~b	1
o0980182	s	DU	DU	15
o0980188	s	DU₆~b	DU₆~b	2
o0980193	s	DU₈~c	DU₈~c	9
o0980195	c	|DU₈~c×AMAR|	|DU₈~c×AMAR|	3
o0980199	s	DU₈~c@g	DU₈~c@g	5
o0980200	s	DUB~a	DUB~a	3
o0980212	s	DUG~a	DUG~a	12
o0980215	c	|DUG~a×KU₆~a|	|DUG~a×KU₆~a|	1
o0980221	c	|DUG~a×1(N57)|	|DUG~a×1(N57)|	2
o0980291	s	DUR₂	DUR₂	2
o0980292	s	E~a	E~a	1
o0980293	s	E~b	E~b	1
o0980297	s	E₂~a	E₂~a	20
o0980300	c	|E₂~a×1(N58@t)|	|E₂~a×1(N57)@t|	3
