o0900000	EAVR001	A	I	A	001.png	12690
o0900012	EAVR002	AB~a	I	ABa	002.png	12698
o0900014	EAVR003	AB~b	I	ABb	003.png	126A3
o0900041	EAVR004	AB₂	I	AB2	004.png	126A7
o0900053	EAVR005	AD~a	I	ADa	005.png	126AF
o0900056	EAVR006	ADAB	I	ADAB	006.png	126B2
o0900062	EAVR007	AK~a	I	AKa	007.png	126B6
o0900064	EAVR008	AL	I	AL	008.png	126B8
o0900070	EAVR009	ALAN~e	I	ALANe	009.png	126BD
o0900077	EAVR010	AMA~a	I	AMAa	010.png	126C1
o0900082	EAVR011	AMAR	I	AMAR	011.png	126C5
o0900089	EAVR012	AN	I	AN	012.png	126CC
o0900094	EAVR013	ANŠE~b	I	ANŠEb	013.png	126CF
o0900100	EAVR014	APIN~a	I	APINa	014.png	126D2
o0900115	EAVR015	BA	I	BA	015.png	126DE
o0903282	EAVR016	|(1(N58).BAD)~a|	I	BAD+DIŠa	016.png	12E0D
o0900126	EAVR017	BAHAR₂~b	I	BAHAR2b	017.png	126E6
o0900128	EAVR018	BAHAR₂~c	I	BAHAR2c	018.png	126E8
o0900151	EAVR019	BAPPIR~d	I	BAPPIRd	019.png	126FA
o0900154	EAVR020	BAR	I	BAR	020.png	126FD
o0900158	EAVR021	BARA₂~a	I	BARA2a	021.png	126FE
o0900169	EAVR022	BIR₃~a	I	BIR3a	022.png	12706
o0900173	EAVR023	BIR₃~c	I	BIR3c	023.png	1270A
o0900175	EAVR024	BU~a	I	BUa	024.png	1270B
o0900183	EAVR025	|BU~a~v1×A|	I	BUa+A	025.png	12714
o0900199	EAVR026	|BU~a+DU₆~a|	I	BUa+DU6a	026.png	1270C
o0900205	EAVR027	BU₃	I	BU3a	027.png	12718
o0900211	EAVR028	BUR~a	I	BURa	028.png	1271B
o0900217	EAVR029	DA~a	I	DAa	029.png	12720
o0900224	EAVR030	DAH	I	DAH	030.png	12725
o0900228	EAVR031	DAR~a	I	DARa	031.png	12728
o0900241	EAVR032	|DARA₃~c×KAR₂|	I	DARA3c+KAR2	032.png	12730
o0900249	EAVR033	DARA₄~a1	I	DARA4a1	033.png	12738
o0900254	EAVR034	DARA₄~c1	I	DARA4c1	034.png	1273C
o0900260	EAVR035	DI	I	DI	035.png	12741
o0900262	EAVR036	DIB	I	DIB	036.png	12743
o0900269	EAVR037	DIM~a	I	DIMa	037.png	12748
o0900276	EAVR038	DIN	I	DIN	038.png	1274B
o0900279	EAVR039	DU	I	DU	039.png	1274D
o0900312	EAVR040	DUB~a	I	DUBa	040.png	1275F
o0900313	EAVR041	DUB~b	I	DUBb	041.png	12760
o0900331	EAVR042	DUG~a	I	DUGa	042.png	1276D
o0900394	EAVR043	|DUG~a×1(N57)|	I	DUG+AŠa	043.png	12773
o0900407	EAVR044	|DUG~a×NAGA~a|	I	DUGa+NAGAa	044.png	12770
o0900447	EAVR045	|DUG~a×U₂~a|	I	DUGa+U2a	045.png	12771
o0900336	EAVR046	DUG~c~v1	I	DUGc	046.png	127BC
o0900484	EAVR047	DUR~b	I	DURb	047.png	127C4
o0900485	EAVR048	DUR₂	I	DUR2	048.png	127C5
o0900493	EAVR049	E₂~a	I	E2a	049.png	127CA
o0900503	EAVR050	|E₂~a×1(N58@t)|	I	E2a+1N57.tenû	050.png	127CD
o0900494	EAVR051	E₂~b	I	E2b	051.png	127CE
o0900513	EAVR052	EN~a	I	ENa	052.png	127D6
o0900519	EAVR053	EN~c	I	ENc	053.png	127DD
o0900534	EAVR054	ENGIZ	I	ENGIZ	054.png	127E7
o0900541	EAVR055	ERIM~a	I	ERIMa	055.png	127EB
o0900544	EAVR056	ERIM₂	I	ERIM2	056.png	127EE
o0900545	EAVR057	ERIN	I	ERIN	057.png	127EF
o0900559	EAVR058	|EZEN~a×(HI×1(N57).AN)|	I	EZENa+HI+1N57+AN	058.png	127F5
o0900552	EAVR059	EZEN~b	I	EZENb	059.png	12803
o0900594	EAVR060	EZINU~a	I	EZINUa	060.png	12806
o0900599	EAVR061	GA~a	I	GAa	061.png	1280A
o0900607	EAVR062	|GA~a.ZATU753|	I	GAa+ZATU753	062.png	1280C
o0900660	EAVR063	|GA₂~a1×(KU₆~a.KU₆~a)|	I	GA2a1+KU6a+KU6a	063.png	12822
o0902657	EAVR064	|ZATU737×BUR~a|	I	GABURRA	064.png	12D59
o0900724	EAVR065	GADA~a	I	GADAa	065.png	1284B
o0900729	EAVR066	GAL~a	I	GALa	066.png	1284E
o0900736	EAVR067	GAN~a	I	GANa	067.png	12852
o0900742	EAVR068	GAN~c	I	GANc	068.png	12858
