o0900000	EAJN001	A	I	A	001.png	12690
o0900012	EAJN002	AB~a	I	ABa	002.png	12698
o0900014	EAJN003	AB~b	I	ABb	003.png	126A3
o0900041	EAJN004	AB₂	I	AB2	004.png	126A7
o0900047	EAJN005	ABGAL	I	ABGAL	005.png	126AB
o0900053	EAJN006	AD~a	I	ADa	006.png	126AF
o0900055	EAJN007	AD~c	I	ADc	007.png	126B1
o0900060	EAJN008	AGAR₂	I	AGAR2	008.png	126B5
o0900062	EAJN009	AK~a	I	AKa	009.png	126B6
o0900064	EAJN010	AL	I	AL	010.png	126B8
o0900077	EAJN011	AMA~a	I	AMAa	011.png	126C1
o0900081	EAJN012	|AMA~a×E₂~a|	I	AMAa+E2a	012.png	126C2
o0900082	EAJN013	AMAR	I	AMAR	013.png	126C5
o0900085	EAJN014	|AMAR.1(N02)|	I	AMAR+1N2	014.png	126C6
o0903258	EAJN015	|4(N57).AMAR|	I	AMAR+4N57	015.png	12E04
o0900089	EAJN016	AN	I	AN	016.png	126CC
o0900094	EAJN017	ANŠE~b	I	ANŠEb	017.png	126CF
o0900100	EAJN018	APIN~a	I	APINa	018.png	126D2
o0900101	EAJN019	APIN~b	I	APINb	019.png	126D4
o0900115	EAJN020	BA	I	BA	020.png	126DE
o0903282	EAJN021	|(1(N58).BAD)~a|	I	BAD+DIŠa	021.png	12E0D
o0900126	EAJN022	BAHAR₂~b	I	BAHAR2b	022.png	126E6
o0900128	EAJN023	BAHAR₂~c	I	BAHAR2c	023.png	126E8
o0900130	EAJN024	BALA~a	I	BALAa	024.png	126E9
o0900139	EAJN025	BAN~b	I	BANb	025.png	126F1
o0900154	EAJN026	BAR	I	BAR	026.png	126FD
o0900158	EAJN027	BARA₂~a	I	BARA2a	027.png	126FE
o0900162	EAJN028	BARA₃	I	BARA3	028.png	12702
o0900175	EAJN029	BU~a	I	BUa	029.png	1270B
o0900199	EAJN030	|BU~a+DU₆~a|	I	BUa+DU6a	030.png	1270C
o0900177	EAJN031	BU~b	I	BUb	031.png	12716
