AMA~a	-	+𒛃
BAHAR₂~b	-	𒛧
BARA₂~a		-	𒛿
BIR₃~c	-	󳃗
|DARA₃~c×KAR₂|	-	󳃘
DIB	-	󳃙
DUB~b	-	𒝢
DUG~c~v1	DUG~c	𒞿
DUR~b	-	󳃚
EN~a	-	𒟘
GA~a	-	𒠎
|GA~a.ZATU753|	-	𒠐
GAN~a	-	𒡓
|(GI&GI)×X|	-	~
#broken or X=unknown?
GIŠIMMAR~a3	-	󳃛
GU₄@g	-	󳃜
GUB₃~d	-	󳃝
IŠ~b	-	𒤎
KINGAL	-	𒥌
KIŠ	-	𒥛
MA	-	𒧀
MAR~a	-	+𒧚
MUD₃~a@g	-	󳃞
MUN~a1	-	󳃟
MUŠ₃~a	-	𒨃
|1(N57).ŠUBUR|	-	~
#seq
NA₂~a	-	𒨐
NAGAR~a	-	𒨜
NE~a	-	𒨰𒨱
NIMGIR	-	𒩈
NU@g	-	󳃠
NUN~c	-	𒩽𒩾
PA~a	-	+𒪌
RU	-	+𒪥
SAG	-	𒪮
SANGA~a	-	𒪼
SIG₇	-	𒫤
|SILA₃~a×ŠU|	-	~
# TYPO_IN_MSVO4
ŠAGAN	-	𒭇
ŠEŠ~a	-	𒭮
ŠIM~a	-	𒭳
|ŠU₂.EN~a|	-	𒮔
TI	-	+𒮾
TUM~c	-	󳃡
TUR	-	𒯗
TUR@g	-	󳃢
U₈	-	𒰘
UD₅~a	-	𒰡
URI₃~a	-	𒱠
URUDU~a	-	𒱵
ZATU697~a	-	󳃣
ZATU724	-	#
ZATU732	-	󳃤
ZATU750	-	󳃥
ZATU752	-	𒵸
ZATU757	-	𒵿
ZATU773~b	-	󳃦
ZATU776	-	𒶞
ZATU777	-	𒶠
