o0902050	𒮖	12B96	󳂐‍󳂒	󳂐.󳂒	|ŠU₂~5.(HI×1(N57)).(HI×1(N57))~2|	12B91_E0105_200D_128ED_E0102	𒮑₅.𒣭₂
o0902056	𒮗	12B97	󳂐‍𒱟	󳂐.𒱟	|ŠU₂~5.URI₃~a~1|	12B91_E0105_200D_12C5F_E0101	𒮑₅.𒱟₁
o0902051	𒮜	12B9C	󳂐‍𒖾	󳂐.𒖾	|ŠU₂~5.1(N02)~1|	12B91_E0105_200D_125BE_E0101	𒮑₅.𒖾₁
o0902057	󳀓	F3013	󳂐‍𒖪	󳂐.𒖪	|ŠU₂~5.1(N24)~1|	12B91_E0105_200D_125AA_E0101	𒮑₅.𒖪₁
o0902052	󲷼	F2DFC	󳂐‍󰄑	󳂐.󰄑	|ŠU₂~5.2(N57)~1|	12B91_E0105_200D_F0111_E0101	𒮑₅.󰄑₁
o0903220	𒷷	12DF7	𒮞⁢󰄐	𒮞∘󰄐	|ŠUBUR~1∘1(N57)~1|	12B9E_E0101_2062_F0110_E0101	𒮞₁∘󰄐₁
o0901071	𒤯	1292F	𒮹‍𒚐	𒮹.𒚐	|TE~1.A~1|	12BB9_E0101_200D_12690_E0101	𒮹₁.𒚐₁
o0902121	𒯅	12BC5	𒯄‍𒛠	𒯄.𒛠	|TUG₂~a~1.BAD&BAD~1|	12BC4_E0101_200D_126E0_E0101	𒯄₁.𒛠₁
o0902150	󳀅	F3005	𒯘‍󰄔	𒯘.󰄔	|TUR₃~a~1.5(N57)~1|	12BD8_E0101_200D_F0114_E0101	𒯘₁.󰄔₁
o0902179	𒯴	12BF4	𒯳‍𒕝	𒯳.𒕝	|U₄×1(N01)~1.5(N08)~1|	12BF3_E0101_200D_1255D_E0101	𒯳₁.𒕝₁
o0902185	𒯶	12BF6	𒯵‍O	𒯵.O	|U₄×2(N01)~1.O|	12BF5_E0101_200D_4F	𒯵₁.O
o0902183	𒯷	12BF7	𒯵‍𒕣	𒯵.𒕣	|U₄×2(N01)~1.2(N14)~1|	12BF5_E0101_200D_12563_E0101	𒯵₁.𒕣₁
o0902184	𒯸	12BF8	𒯵‍𒕣‍𒕙	𒯵.𒕣.𒕙	|U₄×2(N01)~1.2(N14)~1.1(N08)~1|	12BF5_E0101_200D_12563_E0101_200D_12559_E0101	𒯵₁.𒕣₁.𒕙₁
o0902187	𒯺	12BFA	𒯹‍𒕛	𒯹.𒕛	|U₄×3(N01)~1.3(N08)~1|	12BF9_E0101_200D_1255B_E0101	𒯹₁.𒕛₁
o0902189	𒯼	12BFC	𒯻‍𒕣	𒯻.𒕣	|U₄×4(N01)~1.2(N14)~1|	12BFB_E0101_200D_12563_E0101	𒯻₁.𒕣₁
o0902191	𒯾	12BFE	𒯽‍𒕢	𒯽.𒕢	|U₄×5(N01)~1.1(N14)~1|	12BFD_E0101_200D_12562_E0101	𒯽₁.𒕢₁
o0902194	𒰁	12C01	𒰀‍O	𒰀.O	|U₄×8(N01)~1.O|	12C00_E0101_200D_4F	𒰀₁.O
o0902199	󳀉	F3009	󳂔‍𒕢‍𒕜	󳂔.𒕢.𒕜	|U₄×(1(N14).3(N01))~1.1(N14)~1.4(N08)~1|	F3094_E0101_200D_12562_E0101_200D_1255C_E0101	󳂔₁.𒕢₁.𒕜₁
o0900108	𒛘	126D8	𒯡‍𒚣	𒯡.𒚣	|U₄~1.AB~b~1|	12BE1_E0101_200D_126A3_E0101	𒯡₁.𒚣₁
o0902177	𒯢	12BE2	𒯡‍󳂐	𒯡.󳂐	|U₄~1.ŠU₂~5|	12BE1_E0101_200D_12B91_E0105	𒯡₁.𒮑₅
o0902163	𒯣	12BE3	𒯡‍𒕙	𒯡.𒕙	|U₄~1.1(N08)~1|	12BE1_E0101_200D_12559_E0101	𒯡₁.𒕙₁
o0902164	𒯤	12BE4	𒯡‍𒕚	𒯡.𒕚	|U₄~1.2(N08)~1|	12BE1_E0101_200D_1255A_E0101	𒯡₁.𒕚₁
o0902165	𒯥	12BE5	𒯡‍𒕛	𒯡.𒕛	|U₄~1.3(N08)~1|	12BE1_E0101_200D_1255B_E0101	𒯡₁.𒕛₁
o0902166	𒯦	12BE6	𒯡‍𒕜	𒯡.𒕜	|U₄~1.4(N08)~1|	12BE1_E0101_200D_1255C_E0101	𒯡₁.𒕜₁
o0902167	𒯧	12BE7	𒯡‍𒕝	𒯡.𒕝	|U₄~1.5(N08)~1|	12BE1_E0101_200D_1255D_E0101	𒯡₁.𒕝₁
o0902168	𒯨	12BE8	𒯡‍𒕞	𒯡.𒕞	|U₄~1.6(N08)~1|	12BE1_E0101_200D_1255E_E0101	𒯡₁.𒕞₁
o0902169	𒯩	12BE9	𒯡‍𒕟	𒯡.𒕟	|U₄~1.7(N08)~1|	12BE1_E0101_200D_1255F_E0101	𒯡₁.𒕟₁
o0902170	𒯪	12BEA	𒯡‍𒕠	𒯡.𒕠	|U₄~1.8(N08)~1|	12BE1_E0101_200D_12560_E0101	𒯡₁.𒕠₁
o0902171	𒯫	12BEB	𒯡‍𒕢	𒯡.𒕢	|U₄~1.1(N14)~1|	12BE1_E0101_200D_12562_E0101	𒯡₁.𒕢₁
o0902218		0	𒯡‍𒕢‍𒕙	𒯡.𒕢.𒕙	|U₄~1.1(N14)~1.1(N08)~1|	12BE1_E0101_200D_12562_E0101_200D_12559_E0101	𒯡₁.𒕢₁.𒕙₁
o0902172	𒯬	12BEC	𒯡‍𒕢‍𒕛	𒯡.𒕢.𒕛	|U₄~1.1(N14)~1.3(N08)~1|	12BE1_E0101_200D_12562_E0101_200D_1255B_E0101	𒯡₁.𒕢₁.𒕛₁
o0902173	𒯭	12BED	𒯡‍𒕢‍𒕜	𒯡.𒕢.𒕜	|U₄~1.1(N14)~1.4(N08)~1|	12BE1_E0101_200D_12562_E0101_200D_1255C_E0101	𒯡₁.𒕢₁.𒕜₁
o0902174	𒯮	12BEE	𒯡‍𒕢‍𒕝	𒯡.𒕢.𒕝	|U₄~1.1(N14)~1.5(N08)~1|	12BE1_E0101_200D_12562_E0101_200D_1255D_E0101	𒯡₁.𒕢₁.𒕝₁
o0902175	𒯯	12BEF	𒯡‍𒕢‍𒕠	𒯡.𒕢.𒕠	|U₄~1.1(N14)~1.8(N08)~1|	12BE1_E0101_200D_12562_E0101_200D_12560_E0101	𒯡₁.𒕢₁.𒕠₁
o0902176	𒯰	12BF0	𒯡‍𒕣	𒯡.𒕣	|U₄~1.2(N14)~1|	12BE1_E0101_200D_12563_E0101	𒯡₁.𒕣₁
o0902219	󳀆	F3006	𒯡‍𒖪	𒯡.𒖪	|U₄~1.1(N24)~1|	12BE1_E0101_200D_125AA_E0101	𒯡₁.𒖪₁
o0902334	𒱡	12C61	𒱟‍𒚘	𒱟.𒚘	|URI₃~a~1.AB~a~2|	12C5F_E0101_200D_126A2_E0102	𒱟₁.𒚢₂
o0902336	󲺆	F2E86	𒱟‍𒣴	𒱟.𒣴	|URI₃~a~1.IB~a~1|	12C5F_E0101_200D_128F4_E0101	𒱟₁.𒣴₁
o0901475	󳂞	F309E	𒱟‍𒨋	𒱟.𒨋	|URI₃~a~1.NA~a~1|	12C5F_E0101_200D_12A0B_E0101	𒱟₁.𒨋₁
o0902330	󲫋	F2ACB	𒱟‍𒱄	𒱟.𒱄	|URI₃~a~1.UNUG~a~2|	12C5F_E0101_200D_12C46_E0102	𒱟₁.𒱆₂
o0901475	𒨪	12A2A	𒱠⁢‍𒨋	𒱠∘.𒨋	|URI₃~a~2∘.NA~a~1|	12C5F_E0102_2062_200D_12A0B_E0101	𒱟₂∘.𒨋₁
o0901475	𒨩	12A29	𒱠‍‍𒨋	𒱠..𒨋	|URI₃~a~2..NA~a~1|	12C5F_E0102_200D_200D_12A0B_E0101	𒱟₂..𒨋₁
o0901475	𒨩	12A29	𒱠‍𒨋	𒱠.𒨋	|URI₃~a~2.NA~a~1|	12C5F_E0102_200D_12A0B_E0101	𒱟₂.𒨋₁
o0901016	𒤈	12908	󳃲‍𒥬	󳃲.𒥬	|UŠ~a~2.KUR~a~1|	12C7C_E0102_200D_1296C_E0101	𒱼₂.𒥬₁
o0901016	𒤉	12909	𒲁‍𒥬	𒲁.𒥬	|UŠ~b~2.KUR~a~1|	12C7E_E0102_200D_1296C_E0101	𒱾₂.𒥬₁
o0902614	𒴷	12D37	𒴶‍𒪣	𒴶.𒪣	|ZATU714~1.RU~1|	12D36_E0101_200D_12AA3_E0101	𒴶₁.𒪣₁
o0900607	𒠌	1280C	𒵹‍𒠊	𒵹.𒠊	|ZATU753~1.GA~a~1|	12D79_E0101_200D_1280A_E0101	𒵹₁.𒠊₁
