EAVR001	o0900000	A	A	A	𒚐	/pcsl/msvo4/images/001.png
EAVR002	o0900012	AB~a	ABa	AB~a	𒚘	/pcsl/msvo4/images/002.png
EAVR003	o0900014	AB~b	ABb	AB~b	𒚣	/pcsl/msvo4/images/003.png
EAVR004	o0900041	AB₂	AB2	AB₂	𒚧	/pcsl/msvo4/images/004.png
EAVR005	o0900053	AD~a	ADa	AD~a	𒚯	/pcsl/msvo4/images/005.png
EAVR006	o0900056	ADAB	ADAB	ADAB	𒚲	/pcsl/msvo4/images/006.png
EAVR007	o0900062	AK~a	AKa	AK~a	𒚶	/pcsl/msvo4/images/007.png
EAVR008	o0900064	AL	AL	AL	𒚸	/pcsl/msvo4/images/008.png
EAVR009	o0900070	ALAN~e	ALANe	ALAN~e	𒚽	/pcsl/msvo4/images/009.png
EAVR010	o0900077	AMA~a	AMAa	AMA~a	𒛁𒛃	/pcsl/msvo4/images/010.png
EAVR011	o0900082	AMAR	AMAR	AMAR	𒛅	/pcsl/msvo4/images/011.png
EAVR012	o0900089	AN	AN	AN	𒛌	/pcsl/msvo4/images/012.png
EAVR013	o0900094	ANŠE~b	ANŠEb	ANŠE~b	𒛏	/pcsl/msvo4/images/013.png
EAVR014	o0900100	APIN~a	APINa	APIN~a	𒛒	/pcsl/msvo4/images/014.png
EAVR015	o0900115	BA	BA	BA	𒛞	/pcsl/msvo4/images/015.png
EAVR016	o0903281	|(1(N58).BAD)~a|	BAD+DIŠa	BAD+DIŠ~a	𒸍	/pcsl/msvo4/images/016.png
EAVR017	o0900126	BAHAR₂~b	BAHAR2b	BAHAR₂~b	𒛧	/pcsl/msvo4/images/017.png
EAVR018	o0900128	BAHAR₂~c	BAHAR2c	BAHAR₂~c	𒛨	/pcsl/msvo4/images/018.png
EAVR019	o0900151	BAPPIR~d	BAPPIRd	BAPPIR~d	𒛺	/pcsl/msvo4/images/019.png
EAVR020	o0900154	BAR	BAR	BAR	𒛽	/pcsl/msvo4/images/020.png
EAVR021	o0900158	BARA₂~a	BARA2a	BARA₂~a	𒛿	/pcsl/msvo4/images/021.png
EAVR022	o0900169	BIR₃~a	BIR3a	BIR₃~a	𒜆	/pcsl/msvo4/images/022.png
EAVR023	o0900173	BIR₃~c	BIR3c	BIR₃~c	󳃗	/pcsl/msvo4/images/023.png
EAVR024	o0900175	BU~a	BUa	BU~a	𒜋	/pcsl/msvo4/images/024.png
EAVR025	o0900183	|BU~a~v1×A|	BUa+A	BU~a+A	𒜔	/pcsl/msvo4/images/025.png
EAVR026	o0900199	|BU~a+DU₆~a|	BUa+DU6a	BU~a+DU₆~a	𒜌	/pcsl/msvo4/images/026.png
EAVR027	o0900205	BU₃	BU3a	BU₃~a	𒜘	/pcsl/msvo4/images/027.png
EAVR028	o0900211	BUR~a	BURa	BUR~a	𒜛	/pcsl/msvo4/images/028.png
EAVR029	o0900217	DA~a	DAa	DA~a	𒜠	/pcsl/msvo4/images/029.png
EAVR030	o0900224	DAH	DAH	DAH	𒜥	/pcsl/msvo4/images/030.png
EAVR031	o0900228	DAR~a	DARa	DAR~a	𒜨	/pcsl/msvo4/images/031.png
EAVR032	o0900241	|DARA₃~c×KAR₂|	DARA3c+KAR2	DARA₃~c+KAR₂	󳃘	/pcsl/msvo4/images/032.png
EAVR033	o0900249	DARA₄~a1	DARA4a1	DARA₄~a1	𒜸	/pcsl/msvo4/images/033.png
EAVR034	o0900254	DARA₄~c1	DARA4c1	DARA₄~c1	𒜼	/pcsl/msvo4/images/034.png
EAVR035	o0900260	DI	DI	DI	𒝁	/pcsl/msvo4/images/035.png
EAVR036	o0900262	DIB	DIB	DIB	󳃙	/pcsl/msvo4/images/036.png
EAVR037	o0900269	DIM~a	DIMa	DIM~a	𒝈	/pcsl/msvo4/images/037.png
EAVR038	o0900276	DIN	DIN	DIN	𒝋	/pcsl/msvo4/images/038.png
EAVR039	o0900279	DU	DU	DU	𒝍	/pcsl/msvo4/images/039.png
EAVR040	o0900312	DUB~a	DUBa	DUB~a	𒝟	/pcsl/msvo4/images/040.png
EAVR041	o0900313	DUB~b	DUBb	DUB~b	𒝢	/pcsl/msvo4/images/041.png
EAVR042	o0900331	DUG~a	DUGa	DUG~a	𒝭	/pcsl/msvo4/images/042.png
EAVR043	o0900394	|DUG~a×1(N57)|	DUG+AŠa	DUG+AŠ~a	𒝳	/pcsl/msvo4/images/043.png
EAVR044	o0900407	|DUG~a×NAGA~a|	DUGa+NAGAa	DUG~a+NAGA~a	𒝰	/pcsl/msvo4/images/044.png
EAVR045	o0900447	|DUG~a×U₂~a|	DUGa+U2a	DUG~a+U₂~a	𒝱	/pcsl/msvo4/images/045.png
EAVR046	o0900336	DUG~c~v1	DUGc	DUG~c	𒞿	/pcsl/msvo4/images/046.png
EAVR047	o0900484	DUR~b	DURb	DUR~b	󳃚	/pcsl/msvo4/images/047.png
EAVR048	o0900485	DUR₂	DUR2	DUR₂	𒟅	/pcsl/msvo4/images/048.png
EAVR049	o0900493	E₂~a	E2a	E₂~a	𒟊	/pcsl/msvo4/images/049.png
EAVR050	o0900503	|E₂~a×1(N58@t)|	E2a+1N57.tenû	E₂~a+1N57@t	𒟍	/pcsl/msvo4/images/050.png
EAVR051	o0900494	E₂~b	E2b	E₂~b	𒟎	/pcsl/msvo4/images/051.png
EAVR052	o0900513	EN~a	ENa	EN~a	𒟘	/pcsl/msvo4/images/052.png
