85	A ABa
86	
87	ABb AB2 ABGAL ADa ADc AGAR2
88	AKa AL AMAa AMAa+E2a AMAR AMAR+1N2 AMAR+4N57
89	AN ANŠEb APINa
90	APINb BA
91	BAD+DIŠa BAHAR2b BAHAR2c BALAa
92	BANb BAR BARA2a
93	BARA3 BUa BUa+DU6a BUb DAa
94	DAH DARb DI DIMa DIN
95	DU DU+1N58 DU.gunû DU6b DU8c
96	DUBa DUBb DUGa
97	DUGb DUGc DUG+AŠc DURa DURb
98	DUR2 E2a
99	E2b
100	ENa
101	
102	ENa+NUNa ENc EN2 EN2+E2b ENGIZ
103	ERIMa ERIN EŠDA EZENb GAa
104	GA2a1 GA2a1+GEŠTUc3 GA2a1+GEŠTUc5 GA2a1+SUa GA2a1+ŠA GA2a1+? GA2a2+ŠE3 GAʾARa1 GABURRA
105	GALa GANa GAN2
106	GAR
107	GAR+3N57 GAR+4N57 GAR+5N57 GAR+6N57 GAR+XN57 GEŠTUb GEŠTUc5
108	GI
109	GI+GI GI+KUb1 GI4a GI6 GIBIL
110	GIR2a GIR3c GIR3.gunûb
111	GIR3.gunûc GIŠ GIŠ.tenû
112	GIŠ+ŠU2a GIŠ+TE GIŠ3b GIŠIMMARb1 GUa GU4 GU4.gunû GU7
113	GUG2a GUL GUMb GURUŠa GURUŠDAa HAL
114	HAŠHUR HI HI+AŠa HI+LAGABa HI.gunûa
115	HI.gunûb I IBa IGa IL IMa INb IŠa
116	KAa KA2+LAM KAB KAKa KALb1 KALAMa KALAMb KAR2a KASKAL
117	KAŠa KAŠb KAŠc
118	KIa
119	KIDa KIDb KISALb1 KISIMa
120	KIŠ KIŠIKa KUb1 KU3a KU3a+4N57 KU3a+5N57 KU3a+6N57 KU6a
121	KU6a+KU6a KURa LA2a LAGABa+ŠA LAGABa+ŠITAa1 LAGABb
122	LAL2a LAMb LU2 MA
123	MAHa+NAa MARa MAŠ MAŠ2
124	MEa
125	MENa MESa MU MUD
126	MUD3c MUŠ3a MUŠEN NAa NA2a
127	NAGAa NAGARa NAGARb NAMd NAM2 NAMEŠDA NANNA2
128	NAR NEa NIa NIa+RU
129	
130	NIMb1 NIMb2 NIMb3 NIMGIR NINa NINDA2+ZATU659+1N1 NINDA2+1N1 NINDA2+?
131	NIRa NIRa+AN NISAGb NU.gunû NUMUN NUNa NUNa+NAM2
132	NUNUZa1 NUNUZa2 NUNUZc PAa
133	PAPa
134	PIRIGb1 PU2 RADa
135	RU SAa SAG SAG+MA
136	SAL
137	SAL+KURa SAL+ZATU751a SAL+ZATU751b
138	SANGAa SARa SI
139	SI4d SI4f SIG SIG2a2 SIG2b SIG7a SILA3a+HAŠHUR SILA3a+KU6a SILA3a+MA
140	SILA3a+SUMb SILA3a+ŠU2 SIMUG SUa SUG5
141	SUHUR SUKKAL SUKUD+SUKUDb SUMa SUMb SUR ŠA
142	ŠA+HI.gunûa  ŠA.gunû ŠA3a1 ŠA3a2 ŠABa ŠAGAN
143	ŠAH2a ŠAM2 ŠEa
144	
145	ŠEa+NAM2 ŠEa+SARa
146	ŠEa+ŠEa ŠE3 ŠENa ŠIDIM ŠIMa ŠIRa ŠITAa1
147	ŠITAb3 ŠITA.gunûa ŠITA.gunûa+1N6
148	ŠU ŠU+ŠU
149	ŠU.gunû ŠU2
150	ŠU2+E2a ŠU2+ENa ŠUBUR ŠUM ŠUR2a
151	TAc TAGd TAK4a TAK4a.nutillû TARa TE
152	TIa TIb TUb TUG2a TUMa TUMc
153	TUN3a TUR TUR3a U2b U4
154	U4+1N8 U4+2N8 U4+3N8 U4+4N8 U4+5N8 U4+1N14.4N8 U4+1N14.5N8 U4+1N1
155	U4+1N1+5N8 U4+2N1 U4+2N1+2N14.1N8 U4+3N1 U4+6N1 U4+8N1 U4+1N14 U14+1N14.2N1 U4+1N14.8N1 U4+2N14 U4+3N14.2N1 U4+3N14.2N1 U4+1N57
156	U4+2N57 U4+3N57 U4+4N57 U4+5N57 U4+6N57 U8 UB
157	UD5a
158	UDUa
159	UDUNITAa UKKINa
160	UKKINb+DIN UMUN2 UNUGa URa UR2 UR5a URI
161	URI3a URUa1 URUa1+HI.gunûa URUa1.U4 URUDUa UTUAa UTULa ZAGa ZIa
162	ZATU624 ZATU628a ZATU630 ZATU633a ZATU644a
163	ZATU647 ZATU651+GAR ZATU651.gunû ZATU659 ZATU659+1N1 ZATU662 ZATU682
164	ZATU686a ZATU686b ZATU694c ZATU703 ZATU710 ZATU714 ZATU741+HI.gunûa ZATU722 ZATU726d
165	ZATU735a ZATU735b ZATU749b ZATU750 ZATU751a ZATU752 ZATU753
166	ZATU759 ZATU773 ZATU776 ZATU797 ZATU798 ZATU799 ZATU800
167	ZATU811 ZATU812
