170	URI URUa1 URUa1+AMAR URUa1+NIMGIR URUa1+? URUa2 URUa2+1N58 URUa3+KALAMa URUb1 URUb2 URUc URUDUa URUDUc
171	URUDUd URUDU.gunûa UŠa UŠa+UŠa UŠb UTUAa
172	UTUAa.tenû UTUAb UTULa UTULc UTULd UZa ZAGa
173	ZAGb ZAGc ZARb1 ZARc ZIb ZATU620 ZATU621a ZATU621b ZATU621c ZATU622 ZATU623 ZATU625 ZATU626a
174	ZATU626c ZATU628a ZATU629 ZATU630 ZATU631 ZATU632b ZATU635 ZATU637 ZATU639 ZATU640 ZATU641 ZATU642 ZATU644a
175	ZATU644b ZATU647 ZATU650 ZATU651 ZATU651+ENa ZATU651+GAR ZATU651.gunû ZATU659 ZATU659+1N1 ZATU659+1N14 ZATU662
176	ZATU662+1N14 ZATU664 ZATU665 ZATU667 ZATU668 ZATU670 ZATU672 ZATU675a ZATU675b ZATU675c ZATU677a ZATU677b ZATU678
177	ZATU679 ZATU680b ZATU680d ZATU680e ZATU681 ZATU683a ZATU685 ZATU687 ZATU688b ZATU689 ZATU690 ZATU692 ZATU693
178	ZATU693.tenû ZATU694a ZATU694b ZATU694d ZATU694d.tenû ZATU696 ZATU697a
179	ZATU697b ZATU700 ZATU701 ZATU702 ZATU704 ZATU705 ZATU708 ZATU709 ZATU711 ZATU711+HI.gunûa ZATU711+? ZATU713
180	ZATU714 ZATU714+HI.gunûa ZATU714+RU ZATU717 ZATU718 ZATU720 ZATU721 ZATU722 ZATU723 ZATU724 ZATU726a ZATU726b
181	ZATU726c ZATU726d ZATU727 ZATU729 ZATU734 ZATU735b ZATU736a ZATU737 ZATU737+DI ZATU737+ENa ZATU737+ENb ZATU737+NIMGIR ZATU737+ŠEa
182	ZATU737+UNUGa ZATU750 ZATU752 ZATU753 ZATU754 ZATU755a ZATU758
183	ZATU759 ZATU762a ZATU762a+NIMa ZATU762b ZATU762b+ABa ZATU764 ZATU765 ZATU767 ZATU768 ZATU769 ZATU771 ZATU817 ZATU818 
