o0903333	ACN	9(N52)	9(N52)	-	N	𒗨	𒗨	EANM342	o0903333
o0903212	©.++	|1(N57).BU₃|	|1(N57).BU₃|	-	I	󰄐_𒜘	󰄐_𒜘	EASL1767	o0903212
o0903215	©.++	|1(N57).MUŠEN|	|1(N57).MUŠEN|	-	I	󰄐_𒨅	󰄐_𒨅	EASL1768	o0903215
o0903228	©.++	|2(N57).MUŠEN|	|2(N57).MUŠEN|	-	I	󰄑_𒨅	󰄑_𒨅	EASL1774	o0903228
o0903236	©.++	|3(N57).AZ|	|3(N57).AZ|	-	I	󰄒_𒛜	󰄒_𒛜	EASL1778	o0903236
o0903242	©.++	|3(N57).EN₂|	|3(N57).EN₂|	-	I	󰄒_𒟣	󰄒_𒟣	EASL1781	o0903242
o0903250	©.++	|3(N57).SANGA~a|	|3(N57).SANGA~a|	-	I	󰄒_𒪼	󰄒_𒪼	EASL1786	o0903250
o0903251	©.++	|3(N57).SI|	|3(N57).SI|	-	I	󰄒_𒫇	󰄒_𒫇	EASL1787	o0903251
o0903274	©.++	|7(N57).GAR|	|7(N57).GAR|	-	I	󰄖_𒡨	󰄖_𒡨	EASL1797	o0903274
o0903295	©ADD	1(N59)	1(N59)	-	N	󰄤	󰄤	EANM372	o0903295
o0903299	©ADD	6(N59)	6(N59)	-	N	󰄨	󰄨	EANM376	o0903299
o0903300	©DNE	7(N59)	7(N59)	-	N	󳂀	󳂀	EANM377	o0903300
