P005403	MSVO 4, 01	ATU 1, 621; Frühe Schrift, p. 80, no. 10.6 photo; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 183 fig. 70; Woods, Christpher, OIMP 32 (2015) 077
P005404	MSVO 4, 02	ATU 1, 627; Frühe Schrift, p. 80, no. 10.7 photo; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 183 fig. 70
P005405	MSVO 4, 03	ATU 1, 626
P005406	MSVO 4, 04	ATU 1, 628
P005407	MSVO 4, 05	ATU 1, 652
P005408	MSVO 4, 06	ATU 1, 635
P005409	MSVO 4, 07	ATU 1, 640
P005410	MSVO 4, 08	ATU 1, 623; Woods, Christpher, OIMP 32 (2015) 076
P005411	MSVO 4, 09	ATU 1, 641
P005412	MSVO 4, 10 + CDLN 2006/002, 1 ?	ATU 1, 633
P005413	MSVO 4, 11	ATU 1, 637
P005414	MSVO 4, 12	ATU 1, 638
P005415	MSVO 4, 13	ATU 1, 636
P005416	MSVO 4, 14	ATU 1, 654
P005417	MSVO 4, 15	ATU 1, 656; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 92 fig. 27
P005418	MSVO 4, 16	ATU 1, 646
P005419	MSVO 4, 17	ATU 1, 643
P005420	MSVO 4, 18	ATU 1, 648
P005421	MSVO 4, 19	ATU 1, 625
P005422	MSVO 4, 20	ATU 1, 622
P005423	MSVO 4, 21	ATU 1, 644
P005424	MSVO 4, 22	ATU 1, 631
P005425	MSVO 4, 23	ATU 1, 649
P005426	MSVO 4, 24	ATU 1, 629
P005427	MSVO 4, 25	ATU 1, 624
P005428	MSVO 4, 26	ATU 1, 632
P005429	MSVO 4, 27	ATU 1, 651; Frühe Schrift  p. 111, no. 13.1 (ATI 1, 653); copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 181 fig. 68
P005430	MSVO 4, 28	ATU 1, 647
P005431	MSVO 4, 29	ATU 1, 639
P005432	MSVO 4, 30	ATU 1, 634
P005433	MSVO 4, 31	ATU 1, 655
P005434	MSVO 4, 32	ATU 1, 650
P005435	MSVO 4, 33	ATU 1, 645
P005436	MSVO 4, 34	ATU 1, 642
P005437	MSVO 4, 35	ATU 1, 630
P005438	MSVO 4, 36	F. Safar, JNES 2 (1943) pl. 30, no. 114
P005439	MSVO 4, 37	F. Safar, JNES 2 (1943) pl. 30, no. 115
P005440	MSVO 4, 38	F. Safar, JNES 2 (1943) pl. 31, no. 116
P005441	MSVO 4, 39	F. Safar, JNES 2 (1943) pl. 31, no. 117
P005442	MSVO 4, 40	was Borowski 1
P005443	MSVO 4, 41	van den Meer, RA 033, 188, no. 11
P005444	MSVO 4, 42	van den Meer, RA 033, 188, no. 10
P005445	MSVO 4, 43	van den Meer, RA 033, 188, no. 7;  copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 190 fig. 74
P005446	MSVO 4, 44	van den Meer, RA 033, 188, no. 2
P005447	MSVO 4, 45	van den Meer, RA 033, 188, no. 6; discussed by J. Friberg, AfO 44/45 (1997/98) 43; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 190 fig. 74
P005448	MSVO 4, 46	van den Meer, RA 033, 188, no. 3
P005449	MSVO 4, 47	van den Meer, RA 033, 188, no. 5
P005450	MSVO 4, 48	van den Meer, RA 033, 188, no. 4
P005451	MSVO 4, 49	van den Meer, RA 033, 188, no. 9
P005452	MSVO 4, 50	van den Meer, RA 033, 188, no. 13
P005453	MSVO 4, 51	van den Meer, RA 033, 188, no. 1
P005454	MSVO 4, 52	van den Meer, RA 033, 188, no. 16
P005455	MSVO 4, 53	van den Meer, RA 033, 188, no. 8
P005456	MSVO 4, 54	van den Meer, RA 033, 188, no. 14
P005457	MSVO 4, 55	van den Meer, RA 033, 188, no. 12
P005458	MSVO 4, 56	van den Meer, RA 033, 188, no. 15
P005459	MSVO 4, 57	van den Meer, RA 033, 188, no. 17
P005460	MSVO 4, 58	BIN 08, 003; Woods, Christpher, OIMP 32 (2015) 080
P005461	MSVO 4, 59	BIN 08, 004
P005462	MSVO 4, 60	BIN 08, 005
P005463	MSVO 4, 61	BIN 08, 009; Woods, Christpher, OIMP 32 (2015) 081
P005464	MSVO 4, 62	A. Falkenstein, OLZ 40, 5
P005465	MSVO 4, 63	A. Falkenstein, OLZ 40, 2
P005466	MSVO 4, 64	A. Falkenstein, OLZ 40, 1
P005467	MSVO 4, 65	A. Falkenstein, OLZ 40, 3
P005468	MSVO 4, 66	A. Falkenstein, OLZ 40, 6; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 193 fig. 75
P005469	MSVO 4, 67	A. Falkenstein, OLZ 40, 4
P005470	MSVO 4, 68	Kienast, Burkhart, JCS 19, 42, no. 52
P005471	MSVO 4, 69	Kienast, Burkhart, JCS 19, 42, no. 53
P005472	MSVO 4, 70	MVN 10, 080
P005473	MSVO 4, 71	Englund, Iraq 53, 101-104; was Carré 1
P005474	MSVO 4, 72	Deimel, LAK p. 73, no. 2
P005475	MSVO 4, 73	V. Scheil, RA 014 (1917) 1; s. LAK p. 74, no. 6; B. André and C. Ziegler, Naissance de l’écriture: cunéiformes et hiéroglyphes (Paris 1982) cat. no. 7, p. 52 photo obv.
P005476	MSVO 4, 74	S. Langdon, Excavations at Kish I (Paris 1924) 99-101 + pl. 31,1-2
P005477	MSVO 4, 75	Copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 60 fig. 18
P005478	MSVO 4, 76	I. Diakonoff in Trudy Otdela Vostoka 3, 27ff. photos and copy; I. Diakonoff, ed., Istoria drev. vostoka p. 113
P005479	MSVO 4, 77	L. Delaporte, Musée du Louvre, catalogue des cylindres orientaux ... II (Paris 1920) A 813, p. 179, pl. 93 fig. 2; K. Szarzynska, JCS 46 (1994) 1-10, tag no.; s. E. van Buren, Or. 18 (1949) 419-422; A. Spycket, RA 045 (1951) 43
P005480	MSVO 4, 78	Goff and Buchanan, JNES 15 (1956) pl. 18; was Goucher 1
P005481	MSVO 4, 79	OIP 063, pl. 64:68 (s. p. 77), OIP 088, 345 no. 210; Woods, Christpher, OIMP 32 (2015) 040
P005482	MSVO 4, 80	P. Delougaz, Diyala Pottery pl. 63:73
