P000633	CDLI Lexical 000022, ex. 014	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 040, W 23973,2; BagM 22 (1991) 061
P000637	CDLI Lexical 000013, ex. 006	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 031, W 23983,e; BagM 22 (1991) 066
P000639	CDLI Lexical 000022, ex. 021	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 041, W 23986,a; BagM 22 (1991) 067
P000644	CDLI Lexical Archaic Unidentified, ex. 112	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 098, W 23999,4c; BagM 22 (1991) 076
P000645	CDLI Lexical 000023, ex. 036	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 058, W 24004,1; BagM 22 (1991) 77
P000646	CDLI Lexical Archaic Unidentified, ex. 114	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 098, W 24004,2a; BagM 22 (1991) 077
P000647	CDLI Lexical 000026, ex. 018	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 070, W 24004,3a; BagM 22 (1991) 78
P000648	CDLI Lexical 000023, ex. 074	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 063, W 24004,4b; BagM 22 (1991) 78
P000649	CDLI Lexical Archaic Unidentified, ex. 001	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 022, W 24004,9; BagM 22 (1991) 081
P000650	CDLI Lexical Archaic Unidentified, ex. 113	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 098, W 24004,14a; BagM 22 (1991) 082
P000651	CDLI Lexical Archaic Unidentified, ex. 115	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24004,14c; BagM 22 (1991) 082
P000652	CDLI Lexical 000022, ex. 022	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 041, W 24006,6; BagM 22 (1991) 084
P000653	CDLI Lexical 000023, ex. 075	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 063, W 24006,6c; BagM 22 (1991) 84
P000654	CDLI Lexical 000007, ex. 004	BagM 22 (1991) 085; Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 025, W 24006,12
P000655	CDLI Lexical 000002, ex. 043	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 007, W 24007,2; BagM 22 (1991) 86
P000657	CDLI Lexical Archaic Unidentified, ex. 116	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24008,9; BagM 22 (1991) 089
P000658	CDLI Lexical 000022, ex. 029	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 043, W 24008,10; BagM 22 (1991) 089
P000659	CDLI Lexical 000026, ex. 052	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 074, W 24008,11; BagM 22 (1991) 89
P000660	CDLI Lexical 000002, ex. 098	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 014, W 24008,13; BagM 22 (1991) 89
P000661	CDLI Lexical 000007, ex. 005	BagM 22 (1991) 090; Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 025, W 24008,16
P000662	CDLI Lexical 000002, ex. 024	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 004, W 24008,18; BagM 22 (1991) 91
P000663	CDLI Lexical 000022, ex. 010	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 039, W 24008,23; BagM 22 (1991) 092
P000664	CDLI Lexical 0000archun36, ex. 002	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 089, W 24011,5; BagM 22 (1991) 94
P000665	CDLI Lexical 000022, ex. 030	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 043, W 24012,2; BagM 22 (1991) 096
P000666	CDLI Lexical 000026, ex. 006	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 068, W 24012,3; Sumer 33 (1977) 115, fig. 12c, obv.; BagM 22 (1991) 96
P000667	CDLI Lexical Archaic Unidentified, ex. 117	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24012,7; BagM 22 (1991) 097
P000668	CDLI Lexical 000026, ex. 053	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 074, W 24012,12; BagM 22 (1991) 98
P000669	CDLI Lexical Archaic Unidentified, ex. 118	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24013,5; BagM 22 (1991) 099
P000670	CDLI Lexical 000002, ex. 064	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 011, W 24013,7; BagM 22 (1991) 99
P000671	CDLI Lexical 000022, ex. 015	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 040, W 24013,11a; BagM 22 (1991) 100
P000672	CDLI Lexical 000023, ex. 085	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 064, W 24013,14; BagM 22 (1991) 101
P000673	CDLI Lexical 000022, ex. 023	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 041, W 24013,17; BagM 22 (1991) 102
P000674	CDLI Lexical 000023, ex. 016	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 055, W 24013,18; BagM 22 (1991) 102
P000675	CDLI Lexical 000007, ex. 013	BagM 22 (1991) 103; Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 027, W 24015,1
P000676	CDLI Lexical 000023, ex. 058	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 061, W 24015,2; BagM 22 (1991) 104
P000677	CDLI Lexical 000011, ex. 007	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 028, W 24016,1; BagM 22 (1991) 105
P000678	CDLI Lexical 000023, ex. 059	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 061, W 24016,2; BagM 22 (1991) 105
P000679	CDLI Lexical 000023, ex. 076	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 063, W 24016,3; BagM 22 (1991) 106
P000680	CDLI Lexical 000002, ex. 159	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 021, W 24016,4; BagM 22 (1991) 106
P000681	CDLI Lexical 000002, ex. 046	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 008, W 24016,5; BagM 22 (1991) 106
P000682	CDLI Lexical 000023, ex. 024	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 056, W 24016,6; BagM 22 (1991) 106
P000683	CDLI Lexical 000026, ex. 034	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 072, W 24018,5; BagM 22 (1991) 108
P000684	CDLI Lexical 000002, ex. 077	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 012, W 24018,6; BagM 22 (1991) 108
P000685	CDLI Lexical 000002, ex. 050	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 009, W 24021,12; BagM 22 (1991) 112
P000686	CDLI Lexical 000002, ex. 142	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 019, W 24021,17; BagM 22 (1991) 113
P000687	CDLI Lexical 000023, ex. 037	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 058, W 24028,2; BagM 22 (1991) 116
P000688	CDLI Lexical Archaic Unidentified, ex. 119	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24033,8; BagM 22 (1991) 119
P000689	CDLI Lexical 000023, ex. 017	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 055, W 24157; BagM 22 (1991) 137
P000690	CDLI Lexical 000023, ex. 025	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 056, W 24158; BagM 22 (1991) 138
P000691	CDLI Lexical 000023, ex. 051	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 060, W 24194; BagM 22 (1991) 145
P000692	CDLI Lexical 000026, ex. 026	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 071, W 24201,b; BagM 22 (1991) 147
P000693	CDLI Lexical 000002, ex. 125	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 017, W 24205; BagM 22 (1991) 149
P000694	CDLI Lexical Archaic Unidentified, ex. 120	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24206; BagM 22 (1991) 149
P000695	CDLI Lexical 000011, ex. 024	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 030, W 24209; BagM 22 (1991) 150
P000696	CDLI Lexical Archaic Unidentified, ex. 121	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24214,2; BagM 22 (1991) 152
P000697	CDLI Lexical Archaic Unidentified, ex. 122	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 099, W 24217,b; BagM 22 (1991) 154
P000698	CDLI Lexical 000011, ex. 008	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 028, W 24219,1; BagM 22 (1991) 155
P000699	CDLI Lexical 000034, ex. 016	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 077, W 24219,2; BagM 22 (1991) 155
P000700	CDLI Lexical 000034, ex. 017	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 077, W 24222; BagM 22 (1991) 156
P000701	CDLI Lexical 000013, ex. 007	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 031, W 24234; BagM 22 (1991) 157
P000702	CDLI Lexical 000023, ex. 060	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 061, W 24243,1; BagM 22 (1991) 160
P004674	BagM 22, 057, W 23895	
P004675	BagM 22, 057, W 23948	Copy published R. Englund, Fs Boehmer (Mainz 1995) 126 fig. 3; R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 174 fig. 64
P004676	BagM 22, 058, W 23950	
P004677	BagM 22, 059, W 23951	
P004678	BagM 22, 059, W 23952	
P004679	BagM 22, 059, W 23968	
P004680	BagM 22, 060, W 23969,1	
P004681	BagM 22, 060, W 23969,2	
P004682	BagM 22, 060, W 23972,1	
P004683	BagM 22, 060, W 23972,2	
P004684	BagM 22, 061, W 23973,1	
P004685	BagM 22, 061, W 23973,3	
P004686	BagM 22, 062, W 23973,4	
P004687	BagM 22, 062, W 23973,5	
P004688	BagM 22, 062, W 23973,6	
P004689	BagM 22, 063, W 23973,7a	
P004690	BagM 22, 063, W 23973,7b	
P004691	BagM 22, 063, W 23973,8	
P004692	BagM 22, 064, W 23973,9a	
P004693	BagM 22, 064, W 23973,9b	
P004694	BagM 22, 064, W 23973,10a	
P004695	BagM 22, 064, W 23973,10b	
P004696	BagM 22, 065, W 23982,1	
P004697	BagM 22, 065, W 23982,2a	
P004698	BagM 22, 065, W 23982,2b	
P004699	BagM 22, 065, W 23982,3	
P004700	BagM 22, 065, W 23982,4a	
P004701	BagM 22, 065, W 23982,4b	
P004702	BagM 22, 065, W 23982,5	
P004703	BagM 22, 066, W 23983,a	
P004704	BagM 22, 066, W 23983,b	
P004705	BagM 22, 066, W 23983,c	
P004706	BagM 22, 066, W 23983,d	
P004707	BagM 22, 066, W 23983,f	
P004708	BagM 22, 067, W 23986,b	
P004709	BagM 22, 067, W 23987	
P004710	BagM 22, 068, W 23988	
P004711	BagM 22, 068, W 23990,a	
P004712	BagM 22, 068, W 23990,b	
P004713	BagM 22, 068, W 23990,c	
P004716	BagM 22, 069, W 23991,a	
P004717	BagM 22, 069, W 23991,b	
P004718	BagM 22, 070, W 23992	
P004719	BagM 22, 070, W 23993	
P004720	BagM 22, 070, W 23994	
P004721	BagM 22, 070, W 23995	
P004722	BagM 22, 071, W 23997,1	
P004723	BagM 22, 072, W 23997,3	
P004724	BagM 22, 072, W 23997,4b	
P004728	BagM 22, 072, W 23998,1a	
P004729	BagM 22, 073, W 23998,2a	
P004730	BagM 22, 073, W 23998,2b	
P004731	BagM 22, 073, W 23998,2c	
P004732	BagM 22, 073, W 23998,2d	
P004733	BagM 22, 074, W 23998,2e	
P004735	BagM 22, 074, W 23999,1	Copy published R. Englund, Fs Boehmer (Mainz 1995) 132 fig. 8; R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 177 fig. 65
P004736	BagM 22, 075, W 23999,2	
P004737	BagM 22, 075, W 23999,3	
P004738	BagM 22, 075, W 23999,4a	
P004739	BagM 22, 075, W 23999,4b	
P004740	BagM 22, 076, W 23999,4d	
P004741	BagM 22, 076, W 23999,4e	
P004742	BagM 22, 076, W 23999,4f	
P004744	BagM 22, 077, W 24004,2	
