o0903220	𒮞×󰄐~1	𒷷	𒮞×󰄐	.liga
o0901189	𒦗.𒮹		𒦗.𒮹	.liga
o0901601	𒩺.𒯡		𒩺.𒯡	.liga
o0901702	𒪵.𒧢		𒪵.𒧢	.liga
o0903212	󰄐.𒜘		󰄐.𒜘	.liga
o0903564	󰄑.󳂉		󰄑.󳂉	.liga
o0903236	󰄒.𒛜		󰄒.𒛜	.liga
o0903242	󰄒.𒟣		󰄒.𒟣	.liga
o0903250	󰄒.𒪼		󰄒.𒪼	.liga
o0903251	󰄒.𒫇		󰄒.𒫇	.liga
o0902218	𒯡.𒕢.𒕙		𒯡.𒕢.𒕙	.liga
o0900535	𒟙.𒛦.𒫣.𒧢.𒩴~1	𒟨	𒟙.󳄆∘𒩴.𒫤	.liga
o0901577	𒪵.󳃻.󳄆.𒩴.𒫤~1	𒩨	𒪵.󳃻.󳄆∘𒩴.𒫤	.liga
o0900535	𒟙.𒛦.𒫣.𒧢.𒩴~2	𒟩	𒟙.𒛦∘𒫣.𒧢.𒩴	.liga.cv99
o0900538	𒧢.𒟙.𒭒.𒬷~1	󲟃	𒧢.𒟙∘𒭒∘𒬷	.liga
o0900109	󰄒.𒦬.𒥬.𒪥~1	𒛙	󰄒.𒦬.𒥬.𒪥	.liga
o0900098	𒛌.𒣾.𒢎~1	󲜖	𒛌.𒣾.𒢎	.liga
o0900534	𒟙.𒧢.𒡸~1	𒟧	𒟙.𒧢.𒡸	.liga
o0900533	𒟙.𒧢.𒧬~1	𒟦	𒟙.𒧢.𒧬	.liga
o0900049	𒩴.𒧢.𒝍~1	𒚭	𒝍.𒧢.𒩴	.liga
o0900539	𒪍.𒮹.𒫇~1	󲟄	𒪍.𒮹.𒫇	.liga
o0902072	𒬝.𒥬.𒪥~1	󲨒	𒬝.𒥬.𒪥	.liga
o0902172	𒯡.𒕢.𒕛~1	𒯬	𒯡.𒕢.𒕛	.liga
o0902173	𒯡.𒕢.𒕜~1	𒯭	𒯡.𒕢.𒕜	.liga
o0902174	𒯡.𒕢.𒕝~1	𒯮	𒯡.𒕢.𒕝	.liga
o0902175	𒯡.𒕢.𒕠~1	𒯯	𒯡.𒕢.𒕠	.liga
o0902184	𒯵.𒕣.𒕙~1	𒯸	𒯵.𒕣.𒕙	.liga
o0900049	𒩴.𒧢.𒝍~2	󳂭	𒩴.𒧢.𒝍	.liga.cv99
o0902199	󳂔.𒕢.𒕜~2	󳀉	󳂔.𒕢.𒕜	.liga.cv99
o0900085	𒛅.𒖾~1	𒛆	𒛅.𒖾	.liga
o0900104	𒛒.𒛒~1	𒛓	𒛒.𒛒	.liga
o0900181	𒜖.𒨏~1	𒜗	𒜖.𒨏	.liga
o0900209	𒜚.𒝐~1	󳁡	𒜚.𒝐	.liga
o0900222	𒜠.𒦵~1	𒜡	𒜠.𒦵	.liga
o0900508	𒝍.𒯡~1	𒟓	𒝍.𒯡	.liga
o0900498	𒟊.𒦵~1	𒟋	𒟊.𒦵	.liga
o0901578	𒟊.𒩴~1	𒩩	𒟊.𒩴	.liga
o0900499	𒟎.𒦵~1	𒟏	𒟎.𒦵	.liga
o0900537	𒟙.𒥁~1	𒟪	𒟙.𒥁	.liga
o0900531	𒟣.𒟊~1	𒟤	𒟣.𒟊	.liga
o0900532	𒟣.𒟎~1	𒟥	𒟣.𒟎	.liga
o0901473	𒟰.𒨣~1	𒨨	𒟰.𒨣	.liga
o0902394	𒡎.𒜟~1	𒲃	𒡎.𒜟	.liga
o0901944	𒡎.𒨺~1	𒭑	𒡎.𒨺	.liga
o0901943	𒡎.𒩃~1	𒭐	𒡎.𒩃	.liga
o0901110	𒡎.𒰲~1	𒥌	𒡎.𒰱	.liga
o0900905	𒡱.𒨖~1	𒢻	𒡱.𒨖	.liga
o0900842	𒢎.𒪇~1	󲠒	𒢎.𒪇	.liga
o0900853	𒢓.𒥥~1	𒢔	𒢓.𒥥	.liga
o0900851	𒢕.𒢕~1	𒢗	𒢕.𒢕	.liga
o0901491	𒢟.𒚘~1	𒨵	𒢟.𒚘	.liga
o0902108	𒢟.𒪘~1	𒮿	𒢟.𒪘	.liga
o0900877	𒢧.𒮹~1	𒢨	𒢧.𒮹	.liga
o0900887	𒢮.𒟊~1	󲵀	𒢮.𒟊	.liga
o0900911	𒢾.𒵼~1	𒢿	𒢾.𒵼	.liga
o0900934	𒣍.𒣰~1	𒣎	𒣍.𒣰	.liga
o0900966	𒣦.𒦀~1	𒣪	𒣦.𒦀	.liga
o0900964	𒣦.𒬣~1	𒣩	𒣦.𒬣	.liga
o0900969	𒣬.𒣬~1	𒣭	𒣬.𒣬	.liga
o0901014	𒤃.𒠕~1	𒤄	𒤃.𒠕	.liga
o0901032	𒤔.𒭗~1	𒤗	𒤔.𒭗	.liga
o0901055	𒤢.𒠕~1	𒤣	𒤢.𒠕	.liga
o0901149	𒥥.𒖾~1	𒥦	𒥥.𒖾	.liga
o0901151	𒥥.𒢧~1	𒥧	𒥥.𒢧	.liga
o0901164	𒥬.𒟊~1	𒥭	𒥬.𒟊	.liga
o0901167	𒥬.𒪂~1	𒥮	𒥬.𒪂	.liga
o0902069	𒥬.𒪥~1	𒮣	𒥬.𒪥	.liga
o0901165	𒥯.𒟊~1	𒥰	𒥯.𒟊	.liga
o0901311	𒦶.𒡎~1	𒦻	𒡎.𒦶	.liga
o0902418	𒨃.𒚘~1	𒲑	𒨃.𒚘	.liga
o0901909	𒨃.𒟯~1	𒬶	𒨃.𒟯	.liga
o0902419	𒨃.𒱄~1	𒲒	𒨃.𒱄	.liga
o0901429	𒨅.𒱘~1	𒨆	𒨅.𒱘	.liga
o0900997	𒨜.𒜋~1	𒣼	𒨜.𒜋	.liga
o0900998	𒨝.𒜋~1	𒣽	𒨝.𒜋	.liga
o0900544	𒨯.𒪥~1	𒟮	𒨯.𒪥	.liga
o0900841	𒨳.𒡸~1	𒢒	𒨳∘𒡸	.liga
o0901504	𒨺.𒪣~1	𒨻	𒨺.𒪣	.liga
o0900047	𒩴.𒧢~1	𒚫	𒩴.𒧢	.liga
o0901868	𒪍.𒰥~1	𒬚	𒪌.𒰥	.liga
o0901929	𒪑.𒣴~1	𒭅	𒪑.𒣴	.liga
o0901699	𒪵.𒥬~1	𒪶	𒪵.𒥬	.liga
o0901416	𒪵.𒦠~1	𒧽	𒪵.𒦠	.liga
o0901701	𒪵.𒦭~1	𒪷	𒪵.𒦭	.liga
o0901773	𒪵.𒫇~1	󲨰	𒪵.𒫇	.liga
o0901111	𒪵.𒬕~1	𒥍	𒪵.𒬕	.liga
o0901705	𒪵.𒵵~1	󳀎	𒪵.𒵵	.liga
o0901706	𒪵.𒵶~1	󳄄	𒪵.𒵶	.liga
o0901707	𒪵.󳀏~1	󳄂	𒪵.󳀏	.liga
o0901703	𒪵.󳂐~1	𒪸	𒪵.󳂐	.liga
o0901524	𒪵.󳃻~1	𒩉	𒪵.󳃻	.liga
