1258A	CUNEIFORM NUMERIC SIGN ONE QUARTER IKU CURVED VARIANT FORM
12591	CUNEIFORM NUMERIC SIGN FOUR BURU CURVED
1258E	CUNEIFORM NUMERIC SIGN ONE BURU CURVED
12595	CUNEIFORM NUMERIC SIGN THREE BAN2 CURVED
12596	CUNEIFORM NUMERIC SIGN FOUR BAN2 CURVED
1258B	CUNEIFORM NUMERIC SIGN ONE HALF IKU CURVED VARIANT FORM
12593	CUNEIFORM NUMERIC SIGN ONE BAN2 CURVED
12590	CUNEIFORM NUMERIC SIGN THREE BURU CURVED
12599	CUNEIFORM NUMERIC SIGN NINDA2 TIMES SHE PLUS TWO ASH CURVED
12587	CUNEIFORM NUMERIC SIGN ONE EIGHTH IKU CURVED
12597	CUNEIFORM NUMERIC SIGN FIVE BAN2 CURVED
12592	CUNEIFORM NUMERIC SIGN FIVE BURU CURVED
12588	CUNEIFORM NUMERIC SIGN ONE EIGHTH IKU CURVED VARIANT FORM
12594	CUNEIFORM NUMERIC SIGN TWO BAN2 CURVED
1258F	CUNEIFORM NUMERIC SIGN TWO BURU CURVED
12598	CUNEIFORM NUMERIC SIGN NINDA2 TIMES SHE PLUS ONE ASH CURVED
