EALX167	o0980352	ATU3 uses ED I/II Ur glyph but Uruk III glyph also attested
EALX199	o0980437	GAN~b×DIN no longer exists; reread/renamed |GAN~c×DIN|
EALX392	o0980924	|8(N57).NI~b| should be named |NI~b×8(N57)|
EALX608	o0981497	UŠUR₃~b1 ATU3 form is incorrect according to photo/copy
