o0902858	1(N01)	12550	NUMBER
o0902859	2(N01)	12551	NUMBER
o0902860	3(N01)	12552	NUMBER
o0902861	4(N01)	12553	NUMBER
o0902862	5(N01)	12554	NUMBER
o0902863	6(N01)	12555	NUMBER
o0902864	7(N01)	12556	NUMBER
o0902865	8(N01)	12557	NUMBER
o0902866	9(N01)	12558	NUMBER
o0902909	1(N08)	12559	NUMBER
o0902912	2(N08)	1255A	NUMBER
o0902914	3(N08)	1255B	NUMBER
o0902916	4(N08)	1255C	NUMBER
o0902919	5(N08)	1255D	NUMBER
o0902920	6(N08)	1255E	NUMBER
o0902921	7(N08)	1255F	NUMBER
o0902922	8(N08)	12560	NUMBER
o0902923	9(N08)	12561	NUMBER
o0902929	1(N14)	12562	NUMBER
o0902930	2(N14)	12563	NUMBER
o0902932	3(N14)	12564	NUMBER
o0902933	4(N14)	12565	NUMBER
o0902934	5(N14)	12566	NUMBER
o0902936	6(N14)	12567	NUMBER
o0902938	7(N14)	12568	NUMBER
o0902939	8(N14)	12569	NUMBER
o0902940	9(N14)	1256A	NUMBER
o0903059	1(N34)	1256B	NUMBER
o0903061	2(N34)	1256C	NUMBER
o0903062	3(N34)	1256D	NUMBER
o0903063	4(N34)	1256E	NUMBER
o0903064	5(N34)	1256F	NUMBER
o0903065	6(N34)	12570	NUMBER
o0903066	7(N34)	12571	NUMBER
o0903067	8(N34)	12572	NUMBER
o0903068	9(N34)	12573	NUMBER
o0903161	1(N48)	12574	NUMBER
o0903162	2(N48)	12575	NUMBER
o0903163	3(N48)	12576	NUMBER
o0903164	4(N48)	12577	NUMBER
o0903134	1(N45)	12579	NUMBER
o0903137	2(N45)	1257A	NUMBER
o0903138	3(N45)	1257B	NUMBER
o0903140	5(N45)	1257D	NUMBER
o0903141	6(N45)	1257E	NUMBER
o0903143	9(N45)	12581	NUMBER
o0903174	1(N50)	12582	NUMBER
o0903175	2(N50)	12583	NUMBER
o0903176	3(N50)	12584	NUMBER
o0903177	4(N50)	12585	NUMBER
o0903178	5(N50)	12586	NUMBER
o0902857	1(N01@r)	12589	NUMBER
o0903005	1(N22)	1258C	NUMBER
o0903006	2(N22)	1258D	NUMBER
o0903188	1(N51)	1259A	NUMBER
o0903189	2(N51)	1259B	NUMBER
o0903190	3(N51)	1259C	NUMBER
o0903191	4(N51)	1259D	NUMBER
o0903192	5(N51)	1259E	NUMBER
o0903193	6(N51)	1259F	NUMBER
o0903194	7(N51)	125A0	NUMBER
o0903195	8(N51)	125A1	NUMBER
o0903202	1(N54)	125A3	NUMBER
o0903203	2(N54)	125A4	NUMBER
o0903204	3(N54)	125A5	NUMBER
o0903206	5(N54)	125A7	NUMBER
o0903209	2(N56)	125A9	NUMBER
o0903016	1(N24)	125AA	NUMBER
o0903023	1(N26)	125AB	NUMBER
o0903028	1(N28)	125AC	NUMBER
o0903032	1(N29~a)	125AD	NUMBER
o0903308	1(N29B)	125AE	NUMBER
o0903051	1(N30A)	125AF	NUMBER
o0903053	1(N30C)	125B0	NUMBER
o0903309	1(N30D)	125B1	NUMBER
o0903310	1(N30E)	125B2	NUMBER
o0903056	1(N31)	125B3	NUMBER
o0903057	1(N32)	125B4	NUMBER
o0903058	1(N33)	125B5	NUMBER
o0903097	1(N39~a)	125B6	NUMBER
o0903100	2(N39~a)	125B7	NUMBER
o0903104	3(N39~a)	125B8	NUMBER
o0903107	4(N39~a)	125B9	NUMBER
o0903098	1(N39~b)	125BA	NUMBER
o0903101	2(N39~b)	125BB	NUMBER
o0903105	3(N39~b)	125BC	NUMBER
o0903108	4(N39~b)	125BD	NUMBER
o0902869	1(N02)	125BE	NUMBER
o0902871	2(N02)	125BF	NUMBER
o0902872	3(N02)	125C0	NUMBER
o0902873	4(N02)	125C1	NUMBER
o0902874	5(N02)	125C2	NUMBER
o0902875	6(N02)	125C3	NUMBER
o0902876	7(N02)	125C4	NUMBER
o0902877	8(N02)	125C5	NUMBER
o0902878	9(N02)	125C6	NUMBER
o0902955	1(N15)	125C7	NUMBER
o0902956	2(N15)	125C8	NUMBER
o0902957	3(N15)	125C9	NUMBER
o0902959	5(N15)	125CB	NUMBER
