o0900046	F302A	󳀪	o0900046	AB₂@g
o0900156	F3060	󳁠	o0900156	|BAR×URI₃~a|
o0900429	F3055	󳁕	o0900429	|DUG~b×SUKUD~d|
o0900671	F30FE	󳃾	o0900671	|GA₂~a2×3(N57)|
o0900717	F3038	󳀸	o0900717	|GA₂~b×ZATU694~c|
o0900961	F3071	󳁱	o0900961	HI~b
o0901203	F3015	󳀕	o0901203	|LAGAB~b×(HI×1(N04))|
o0901215	F3019	󳀙	o0901215	|LAGAB~a×LA₂~a|
o0901227	F3016	󳀖	o0901227	|LAGAB~a×NI~a|
o0901495	F3075	󳁵	o0901495	NESAG₂~a2
o0901520	F3076	󳁶	o0901520	NIM~d
o0901747	F3078	󳁸	o0901747	SIG~b
o0901900	F300D	󳀍	o0901900	SUKUD@h
o0902027	F307A	󳁺	o0902027	ŠITA~a3@g
o0902058	F3012	󳀒	o0902058	|ŠU₂×3(N57)|
o0902253	F307C	󳁼	o0902253	UDUNITA~d
o0902667	F300B	󳀋	o0902667	|ZATU737×I|
o0902824	F3021	󳀡	o0902824	ZATU856
o0902825	F3024	󳀤	o0902825	ZATU857
o0902911	F00FA	󰃺	o0902911	1(N08~v)
o0902942	F00DC	󰃜	o0902942	11(N14)
o0902944	F00DE	󰃞	o0902944	22(N14)
o0903007	F00FD	󰃽	o0903007	1(N22~v)
o0903035	F0109	󰄉	o0903035	1(N29C)
o0903038	F0108	󰄈	o0903038	2(N29B)
o0903047	F010B	󰄋	o0903047	1(N30B)
o0903295	F0124	󰄤	o0903295	1(N59)
o0903299	F0128	󰄨	o0903299	6(N59)
o0903300	F3080	󳂀	o0903300	7(N59)
o0903562	F3081	󳂁	o0903562	1(N30CA)
o0903566	F3091	󳂑	o0903566	|GEŠTU~a×ŠE~a@t|
o0903567	F3089	󳂉	o0903567	DU₆~a@n
o0903662	F3081	󳂁	o0903662	1(N30C~a)
o0903777	F30FF	󳃿	o0903777	|ZU&ZU|
