id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P006388	CUSAS 31, 051	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006388					anonymous			Administrative	undetermined	clay	Monaco2016	primary	51
P006389	CUSAS 31, 038	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006389					anonymous			Administrative	undetermined	clay	Monaco2016	primary	38
P006390	CUSAS 31, 012	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006390					anonymous			Administrative	undetermined	clay	Monaco2016	primary	12
P006391	CUSAS 31, 095	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006391					anonymous			Administrative	undetermined	clay	Monaco2016	primary	95
P006392	CUSAS 31, 036	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006392					anonymous			Administrative	undetermined	clay	Monaco2016	primary	36
P006393	CUSAS 31, 097	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006393					anonymous			Administrative	undetermined	clay	Monaco2016	primary	97
P006394	CUSAS 31, 013	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006394					anonymous			Administrative	undetermined	clay	Monaco2016	primary	13
P006395	CUSAS 31, 118	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006395					anonymous			Administrative	undetermined	clay	Monaco2016	primary	118
P006396	CUSAS 31, 099	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006396					anonymous			Administrative	undetermined	clay	Monaco2016	primary	99
P006397	CUSAS 31, 007	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006397					anonymous			Mathematical	undetermined	clay	Monaco2016CUSAS31; MonacoSEL2011	primary; history	7; 3-4
P006398	CUSAS 31, 052	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006398					anonymous			Administrative	undetermined	clay	Monaco2016	primary	52
P006399	CUSAS 31, 062	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006399					anonymous			Administrative	undetermined	clay	Monaco2016	primary	62
P006400	CUSAS 31, 184	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006400					anonymous			Administrative	undetermined	clay	Monaco2016	primary	184
P006401	CUSAS 31, 014	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006401					anonymous			Administrative	undetermined	clay	Monaco2016	primary	14
P006402	CUSAS 31, 015	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006402					anonymous			Administrative	undetermined	clay	Monaco2016	primary	15
P006403	CDLI Lexical 000011, ex. 026	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006403					anonymous	00.00.00.00		Lexical	undetermined	clay	1377070	history	
P006404	CUSAS 31, 158	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006404					anonymous			Administrative	undetermined	clay	Monaco2016	primary	158
P006405	CUSAS 31, 016	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006405					anonymous			Administrative	undetermined	clay	Monaco2016	primary	16
P006406	CUSAS 31, 119	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006406					anonymous			Administrative	undetermined	clay	Monaco2016	primary	119
P006407	CUSAS 31, 174	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006407					anonymous			Administrative	undetermined	clay	Monaco2016	primary	174
P006408	CUSAS 31, 017	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006408					anonymous			Administrative	undetermined	clay	Monaco2016	primary	17
P006409	CUSAS 31, 100	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006409					anonymous			Administrative	undetermined	clay	Monaco2016	primary	100
P006410	CUSAS 31, 120	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006410					anonymous			Administrative	undetermined	clay	Monaco2016	primary	120
P006411	CUSAS 31, 018	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006411					anonymous			Administrative	undetermined	clay	Monaco2016	primary	18
P006412	CUSAS 31, 063	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006412					anonymous			Administrative	undetermined	clay	Monaco2016	primary	63
P006413	CUSAS 31, 008	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006413					anonymous			Administrative	undetermined	clay	Monaco2016	primary	8
P006414	CUSAS 31, 102	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006414					anonymous			Administrative	undetermined	clay	Monaco2016	primary	102
P006415	CUSAS 31, 103	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006415					anonymous			Administrative	undetermined	clay	Monaco2016	primary	103
P006416	CUSAS 31, 077	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006416					anonymous			Administrative	undetermined	clay	Monaco2016	primary	77
P006417	CUSAS 31, 064	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006417					anonymous			Administrative	undetermined	clay	Monaco2016	primary	64
P006418	CUSAS 31, 121	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006418					anonymous			Administrative	undetermined	clay	Monaco2016	primary	121
P006419	CUSAS 31, 053	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006419					anonymous			Administrative	undetermined	clay	Monaco2016	primary	53
P006420	CUSAS 31, 104	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006420					anonymous			Administrative	undetermined	clay	Monaco2016	primary	104
P006421	CUSAS 31, 105	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006421					anonymous			Administrative	undetermined	clay	Monaco2016	primary	105
P006422	CUSAS 31, 065	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006422					anonymous			Administrative	undetermined	clay	Monaco2016	primary	65
P006423	CUSAS 31, 066	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006423					anonymous			Administrative	undetermined	clay	Monaco2016	primary	66
P006424	CUSAS 31, 164	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006424					anonymous			Administrative	undetermined	clay	Monaco2016	primary	164
P006425	CUSAS 31, 122	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006425					anonymous			Administrative	undetermined	clay	Monaco2016	primary	122
P006426	CUSAS 31, 019	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006426					anonymous			Administrative	undetermined	clay	Monaco2016	primary	19
P006429	CUSAS 31, 005	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006429					anonymous			Administrative	undetermined	clay	Monaco2016	primary	5
P006430	CUSAS 31, 039	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006430					anonymous			Administrative	undetermined	clay	Monaco2016	primary	39
P006431	CUSAS 31, 124	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006431					anonymous			Administrative	undetermined	clay	Monaco2016	primary	124
P006432	CUSAS 31, 175	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006432					anonymous			Administrative	undetermined	clay	Monaco2016	primary	175
P006433	CUSAS 31, 125	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006433					anonymous			Administrative	undetermined	clay	Monaco2016	primary	125
P006434	CUSAS 31, 186	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006434					anonymous			Administrative	undetermined	clay	Monaco2016	primary	186
P006435	CUSAS 31, 187	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006435					anonymous			Administrative	undetermined	clay	Monaco2016	primary	187
P006436	CUSAS 31, 126	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006436					anonymous			Administrative	undetermined	clay	Monaco2016	primary	126
P006437	CUSAS 31, 127	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 006437					anonymous			Administrative	undetermined	clay	Monaco2016	primary	127
P200007	MS 5051	tablet		Umma (mod. Tell Jokha)	MS 5051					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay	1451098	history	
P200008	MS 4647	tablet		Umma (mod. Tell Jokha)	MS 4647					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay	1451099	history	
P200009	MS 4649	tablet		Umma (mod. Tell Jokha)	MS 4649					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay	1457170;1463277;1464282	history;history;history	
P212396	CDLB 2003/004	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Nathan 1					Nathan Collection, Princeton, New Jersey, USA			Administrative	undetermined	clay	Nathan2003	primary	/004
P218293	ZA 094, 163	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 001					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	163
P218294	ZA 094, 165	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 002					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	165
P218295	ZA 094, 166	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 003					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	166
P218296	ZA 094, 168	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 004					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	168
P218297	ZA 094, 170	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 005					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	170
P218298	ZA 094, 172	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Moussaieff 006					Moussaieff, Shlomo, London, UK			Administrative	undetermined	clay	Klein2004-78495	primary	172
P227620	W 10220	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT —		W 10220			Vorderasiatisches Museum, Berlin, Germany			Official or display	undetermined	clay	1387098	history	
P231780	CUSAS 31, 001	tablet	Uruk IV (ca. 3350-3200 BC)	uncertain (mod. uncertain)	Anonymous 231780					anonymous			Administrative	undetermined	clay	Monaco2016	primary	1
P231782	CUSAS 31, 178	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Michail 1					Narghes Sorgato Michail, Milan, Italy			Administrative	undetermined	clay	Monaco2016	primary	178
P231783	CUSAS 31, 150	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Michail 2					Narghes Sorgato Michail, Milan, Italy			Administrative	undetermined	clay	Monaco2016	primary	150
P231784	CUSAS 31, 043	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 231784					anonymous			Administrative	undetermined	clay	Monaco2016	primary	43
P231785	CUSAS 31, 044	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 231785					anonymous			Administrative	undetermined	clay	Monaco2016	primary	44
P231786	CUSAS 31, 045	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 231786					anonymous			Administrative	undetermined	clay	Monaco2016	primary	45
P231787	CUSAS 31, 161	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 231787					Fulco, William J., Los Angeles, California, USA			Administrative	undetermined	clay	Monaco2016	primary	161
P231788	CUSAS 31, 151	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 231788					anonymous			Administrative	undetermined	clay	Monaco2016	primary	151
P235780	CUSAS 31, 046	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 235780					anonymous			Administrative	undetermined	clay	Monaco2016	primary	46
P235781	CUSAS 31, 047	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 235781					anonymous			Administrative	undetermined	clay	Monaco2016	primary	47
P235782	CUSAS 31, 162	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 235782					anonymous			Administrative	undetermined	clay	Monaco2016	primary	162
P235786	CUSAS 31, 041	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	JON 001					anonymous, New Jersey, USA			Administrative	undetermined	clay	Monaco2016	primary	41
P235826	CUSAS 31, 163	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 235826					anonymous			Administrative	undetermined	clay	Monaco2016	primary	163
P236009	CUSAS 31, 011	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Buck 1					Buck, Siegfried, Karlsruhe, Germany			Administrative	undetermined	clay	Monaco2016	primary	11
P250423	CUSAS 31, 165	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 250423					anonymous			Administrative	undetermined	clay	Monaco2016	primary	165
P250428	AoF 30, 238,1	tag	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	RME 91:1.376					Ruhrlandmuseum, Essen, Germany			Administrative		clay	Schaudig2003-EWNG3RTB; sec46148	primary; citation	238,1; 
P250450	CUSAS 31, 020	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	JON 002					anonymous, New Jersey, USA			Administrative	undetermined	clay	Monaco2016	primary	20
P252184	CDLI Lexical 000265, ex. 011	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 3173					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay	Civil2010CUSAS12; sec46325	citation; history	6.4.2; 
P255074	CUSAS 31, 167	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	JON 003					anonymous, New Jersey, USA			Administrative	undetermined	clay	Monaco2016	primary	167
P257531	CUSAS 01, 117	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-073					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007CUSAS1; sec47357	primary; citation	117; footnotes 8, 17
P257532	CUSAS 01, 176	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-072					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007CUSAS1; sec47357	primary; citation	176; footnotes 13, 21
P270809	CUSAS 31, 114	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 270809					anonymous			Administrative	undetermined	clay	Monaco2016	primary	114
P270810	CUSAS 31, 177	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 270810					anonymous			Administrative	undetermined	clay	Monaco2016	primary	177
P270811	CUSAS 31, 168	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 270811					anonymous			Administrative	undetermined	clay	Monaco2016	primary	168
P273425	CUSAS 31, 029	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 273425					anonymous			Administrative	undetermined	clay	Monaco2016	primary	29
P273433	CUSAS 31, 079	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	JLK 01								Administrative	undetermined	clay	Monaco2016	primary	79
P283915	CUSAS 01, 074	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 51-02-001					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	74
P283916	CUSAS 01, 097	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 51-10-032 + CUNES 51-10-034					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	97
P283917	CUSAS 01, 172	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 51-10-007					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	172
P283918	CUSAS 01, 143	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-203					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	143
P283919	CUSAS 01, 112	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-217					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	112
P283921	CUSAS 01, 120	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 51-06-009					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	undetermined	clay	Monaco2007-1	primary	120
P325061	CUSAS 01, 090	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-201					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	90
P325062	CUSAS 01, 077	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-204					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	77
P325063	CUSAS 01, 137	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-205					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	137
P325064	CUSAS 01, 173	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-206					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	173
P325065	CUSAS 01, 159	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-207					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	159
P325066	CUSAS 01, 142	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-208					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	142
P325067	CUSAS 01, 166	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-209					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	166
P325068	CUSAS 01, 157	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-210					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	157
P325069	CUSAS 01, 158	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-211					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	158
P325070	CUSAS 01, 115	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-212					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	115
P325071	CUSAS 01, 068	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-213					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	68
P325072	CUSAS 01, 135	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-214					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	135
P325073	CUSAS 01, 078	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-215					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	78
P325074	CUSAS 01, 154	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-216					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	154
P325075	CUSAS 01, 046	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-218					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	46
P325076	CUSAS 01, 103	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-06-219 + CUNES 50-06-220					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	103
P325155	CUSAS 01, 088	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-074				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	Sumerian	clay	Monaco2007-1	primary	88
P325156	CUSAS 01, 121	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-075				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	Sumerian	clay	Monaco2007-1	primary	121
P325157	CUSAS 01, 007	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-076				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Mathematical	Sumerian	clay	Monaco2007CUSAS1; MonacoSEL2011	primary; history	7; 1 n1
P325158	CUSAS 01, 160	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-077				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	Sumerian	clay	Monaco2007-1	primary	160
P325159	CUSAS 01, 202	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-078				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	Sumerian	clay	Monaco2007-1	primary	202
P325160	CUSAS 01, 041	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-079				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative	Sumerian	clay	Monaco2007-1	primary	41
P325161	CUSAS 01, 169	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-080				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	169
P325162	CUSAS 01, 174	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-081				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	174
P325163	CUSAS 01, 002	tablet	Uruk IV (ca. 3350-3200 BC)	uncertain (mod. uncertain)	CUNES 50-08-082					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	2
P325164	CUSAS 01, 030	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-083				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	30
P325165	CUSAS 01, 013	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-084				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	13
P325166	CUSAS 01, 069	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-085				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	69
P325167	CUSAS 01, 070	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-086				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	70
P325168	CUSAS 01, 197	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-087				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	197
P325169	CUSAS 01, 198	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-088				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	198
P325170	CUSAS 01, 199	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-08-089				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	199
P325192	CUSAS 01, 153	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-09-022				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	153
P325193	CUSAS 01, 129	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-09-023				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	129
P325194	CUSAS 01, 155	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-09-024					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	155
P325195	CUSAS 01, 138	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-09-025				unsealed	Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	138
P325217	CUSAS 01, 031	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-11-001					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	31
P325218	CUSAS 01, 067	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-11-002					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	67
P325219	CUSAS 01, 170	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-11-003					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	170
P325220	CUSAS 01, 033	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	CUNES 50-11-004					Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA			Administrative		clay	Monaco2007-1	primary	33
