o0900000	s	A	A	3
o0900041	s	AB₂	AB₂	4
o0900055	s	AD~c	AD~c	1
o0900082	s	AMAR	AMAR	5
o0900089	s	AN	AN	2
o0900115	s	BA	BA	3
o0900158	s	BARA₂~a	BARA₂~a	2
o0900164	s	BIR	BIR	1
o0900175	s	BU~a	BU~a	2
o0900217	s	DA~a	DA~a	2
o0900218	s	DA~b	DA~b	2
o0900249	s	DARA₄~a1	DARA₄~a1	1
o0900269	s	DIM~a	DIM~a	1
o0900276	s	DIN	DIN	2
o0900279	s	DU	DU	2
o0900303	c	|DU₈~c×HI|	|DU₈~c×HI|	1
o0900328	s	DUB~b@r	DUB~b@r	1
o0900494	s	E₂~b	E₂~b	3
o0900513	s	EN~a	EN~a	8
o0900521	s	EN~e	EN~e	1
o0900545	s	ERIN	ERIN	4
o0900550	s	EZEN~a	EZEN~a	1
o0900554	s	EZEN~c	EZEM~c	1
o0900683	c	|GA₂~b×NUN~b|	|GA₂~b×NUN~b|	1
o0900729	s	GAL~a	GAL~a	6
o0900778	s	GAN₂	GAN₂	5
o0900800	s	GEŠTU~b	GEŠTU~b	6
o0900806	s	GI	GI	2
o0900845	s	GIR~a	GIR~a	1
o0900908	s	GU₄	GU₄	1
o0900920	s	GUG₂	GUG₂	1
o0900956	s	HAL	HAL	1
o0900960	s	HI	HI	3
o0900961	s	HI~b	HI~b	1
o0900983	s	IB~a	IB~a	2
o0901022	s	IŠ~b	IŠ~b	1
o0901044	s	KAB	KAB	1
o0901044	s	KAB	TUKU	2
o0901080	s	KAŠ~b	KAŠ~b	1
o0901090	s	KI	KI	2
o0901115	s	KISAL~b1	KISAL~b1	1
o0901128	s	KIŠ	KIŠ	6
o0901145	s	KU₆~a	KU₆~a	2
o0901158	s	KUR~a	KUR~a	2
o0901162	s	KUR~d	KUR~d	1
o0901189	c	|LAGAB~b.TE|	|LAGAB~b.TE|	1
o0901203	c	|LAGAB~b×(HI×N04)|	|LAGAB~b×(HI×N04)|	1
o0901320	s	MA₂	MA₂	1
o0901361	s	MAR~a	MAR~a	4
o0901377	s	MAŠ₂	MAŠ₂	2
o0901392	s	MU	MU	2
o0901424	s	MUŠ₃~a@g	MUŠ₃~a@g	1
o0901451	s	NAGA	NAGA	1
o0901452	s	NAGA~a	NAGA~a	1
o0901481	s	NAR	NAR	3
o0901524	s	NIN	NIN	1
o0901572	c	|NINDA₂×X|	|NINDA₂×X|	1
o0901592	s	NUN~a	NUN~a	3
o0901606	c	|NUN~a+EN~a~v2|	|NUN~a+EN~a|	1
o0901609	c	|NUN~b+EN~a|	|NUN~b+EN~a|	1
o0901615	s	NUNUZ~a2	NUNUZ~a2	1
o0901625	s	PA~a	PA~a	3
o0901639	s	PAP~a	PAP~a	11
o0901659	s	RAD~a	RAD~a	1
o0901677	s	SAG	SAG	2
o0901681	c	|SAG×GEŠTU~a|	|SAG+GEŠTU~a|	1
o0901697	s	SAL	SAL	4
o0901709	s	SANGA~a	SANGA~a	9
o0901724	s	SI	SI	7
o0901739	s	SI₄~a	SI₄~a	4
o0901887	s	SUKKAL	SUKKAL	1
o0901918	s	ŠA₃~a1	ŠA₃~a1	1
o0901919	s	ŠA₃~a2	ŠA₃~a2	2
o0901930	s	ŠAGAN	ŠAGAN	2
o0901946	s	ŠE~a	ŠE~a	8
o0901957	c	|ŠE~a.NAM₂|~v2	|ŠE~a×NAM₂|	1
o0901962	s	ŠE₃	ŠE₃	2
o0901993	s	ŠIM~a	ŠIM~a	1
o0902033	s	ŠU	ŠU	11
o0902039	s	ŠU₂~a	ŠU₂	2
o0902041	c	|ŠU₂~a.AN|	|ŠU₂.AN|	1
o0902041	c	|ŠU₂~a.AN|	|ŠU₂×AN|	1
o0902058	c	|ŠU₂×3(N57)|	|ŠU₂×3(N57)|	1
o0902060	s	ŠUBUR	ŠUBUR	3
o0902065	s	ŠUR₂~c	ŠUR₂~c	2
o0902094	s	TAK₄~a	TAK₄~a	1
o0902100	s	TAR~a	TAR~a	1
o0902130	s	TUM~c	TUM~c	1
o0902139	s	TUR	TUR	6
o0902146	s	TUR₃~a	TUR₃~a	2
o0902154	s	TUR₃~a@n	TUR₃~a@n	1
o0902156	s	U₂~a	U₂~a	1
o0902157	s	U₂~b	U₂~b	2
o0902161	s	U₄	U₄	2
o0902206	c	|U₄×1(N57)|	|U₄×1(N57)|	1
o0902220	s	U₈	U₈	1
o0902227	s	UB	UB	1
o0902242	s	UDU	UDU	1
o0902243	s	UDU~a	UDU~a	3
o0902293	s	UNUG~a	UNUG~a	2
o0902317	s	UR₃~b1	UR₃~b1	1
o0902319	s	UR₃~d2	UR₃~d2	1
o0902321	c	|UR₃~b1×MAŠ|	|UR₃~b1×MAŠ|	1
o0902339	s	URU~a1	URU~a1	2
o0902410	s	UZ	UZ	3
o0902506	s	ZATU659	ZATU659	1
o0902539	s	ZATU678	ZATU678	1
o0902575	s	ZATU694~c	ZATU694~c	1
o0902597	s	ZATU704	ZATU704	1
o0902701	s	ZATU753	ZATU753	4
o0902738	s	ZATU773	ZATU773	2
o0902779	s	ZATU811	ZATU811	1
o0902810	s	ZATU842	ZATU842	1
o0902812	s	ZATU844	ZATU844	1
o0902850	n	3(N01@f)	3(N01@f)	1
o0902851	n	4(N01@f)	4(N01@f)	1
o0902855	n	8(N01@f)	8(N01@f)	1
o0902858	n	1(N01)	1(N01)	60
o0902859	n	2(N01)	2(N01)	17
o0902860	n	3(N01)	3(N01)	10
o0902861	n	4(N01)	4(N01)	9
o0902862	n	5(N01)	5(N01)	10
o0902863	n	6(N01)	6(N01)	3
o0902864	n	7(N01)	7(N01)	2
o0902866	n	9(N01)	9(N01)	3
o0902872	n	3(N02)	3(N02)	1
o0902877	n	8(N02)	8(N02)	1
o0902884	n	1(N04)	1(N04)	1
o0902885	n	2(N04)	2(N04)	1
o0902886	n	3(N04)	3(N04)	1
o0902894	n	1(N05)	1(N05)	1
o0902929	n	1(N14)	1(N14)	19
o0902930	n	2(N14)	2(N14)	11
o0902932	n	3(N14)	3(N14)	10
o0902933	n	4(N14)	4(N14)	3
o0902935	n	5(N14)~v1	5(N14)	5
