o0900000	s	A	A	9
o0900012	s	AB~a	AB~a	7
o0900014	s	AB~b	AB~b	1
o0900041	s	AB₂	AB₂	5
o0900062	s	AK~a	AK~a	1
o0900064	s	AL	AL	1
o0900077	s	AMA~a	AMA~a	2
o0900089	s	AN	AN	8
o0900094	s	ANŠE~b	ANŠE~b	2
o0900100	s	APIN~a	APIN~a	5
o0900115	s	BA	BA	7
o0900126	s	BAHAR₂~b	BAHAR₂~b	1
o0900128	s	BAHAR₂~c	BAHAR₂~c	1
o0900151	s	BAPPIR~d	BAPPIR~d	1
o0900154	s	BAR	BAR	8
o0900158	s	BARA₂~a	BARA₂~a	1
o0900169	s	BIR₃~a	BIR₃~a	1
o0900175	s	BU~a	BU~a	6
o0900199	c	|BU~a+DU₆~a|	|BU~a+DU₆~a|	2
o0900211	s	BUR~a	BUR~a	17
o0900217	s	DA~a	DA~a	4
o0900224	s	DAH	DAH	1
o0900228	s	DAR~a	DAR~a	2
o0900249	s	DARA₄~a1	DARA₄~a1	3
o0900254	s	DARA₄~c1	DARA₄~c1	1
o0900260	s	DI	DI	1
o0900269	s	DIM~a	DIM~a	3
o0900276	s	DIN	DIN	1
o0900279	s	DU	DU	3
o0900336	s	DUG~c~v1	DUG~c	2
o0900407	c	|DUG~a×NAGA~a|	|DUG~a×NAGA~a|	1
o0900484	s	DUR~b	DUR~b	1
o0900485	s	DUR₂	DUR₂	2
o0900493	s	E₂~a	E₂~a	2
o0900494	s	E₂~b	E₂~b	5
o0900513	s	EN~a	EN~a	40
o0900534	s	ENGIZ	ENGIZ	1
o0900541	s	ERIM~a	ERIM~a	4
o0900544	s	ERIM₂	ERIM₂	1
o0900545	s	ERIN	ERIN	1
o0900552	s	EZEN~b	EZEN~b	1
o0900599	s	GA~a	GA~a	2
o0900724	s	GADA~a	GADA~a	6
o0900729	s	GAL~a	GAL~a	10
o0900736	s	GAN~a	GAN~a	2
o0900742	s	GAN~c	GAN~c	2
o0900778	s	GAN₂	GAN₂	3
o0900779	s	GAR	GAR	3
o0900806	s	GI	GI	15
o0900836	s	GI₆	GI₆	1
o0900860	s	GIR₃~c	GIR₃~c	1
o0900870	s	GIR₃@g~b	GIR₃@g~b	3
o0900875	s	GIŠ	GIŠ	4
o0900883	c	|GIŠ×ŠU₂~a|	|GIŠ×ŠU₂~a|	1
o0900899	s	GIŠIMMAR~b1	GIŠIMMAR~b1	5
o0900906	s	GU	GU	2
o0900908	s	GU₄	GU₄	3
o0900912	s	GU₇	GU₇	1
o0900920	s	GUG₂	GUG₂	1
o0900935	s	GUL	GUL	2
o0900938	s	GUM~b	GUM~b	1
o0900948	s	GURUŠ~a	GURUŠ~a	2
o0900954	c	|GURUŠ~c×2(N14)|	|GURUŠ~c×2(N14)|	1
o0900955	s	GURUŠDA	GURUŠDA	1
o0900958	s	HAŠHUR	HAŠHUR	6
o0900960	s	HI	HI	4
o0900968	c	|HI×1(N57)|	|HI×1(N57)|	1
o0900976	s	HI@g~a	HI@g~a	5
o0900981	s	I	I	2
o0900983	s	IB~a	IB~a	1
o0901000	s	IM~a	IM~a	1
o0901062	s	KALAM~a	KALAM~a	1
o0901063	s	KALAM~b	KALAM~b	1
o0901075	s	KASKAL	KASKAL	1
o0901078	s	KAŠ~a	KAŠ~a	1
o0901080	s	KAŠ~b	KAŠ~b	1
o0901090	s	KI	KI	9
o0901098	s	KID~b	KID~b	1
o0901101	s	KID~e	KID~e	1
o0901109	s	KINGAL	KINGAL	1
o0901115	s	KISAL~b1	KISAL~b1	1
o0901133	s	KITI	KITI	8
o0901137	s	KU~b1	KU~b1	5
o0901142	s	KU₃~a	KU₃~a	2
o0901145	s	KU₆~a	KU₆~a	31
o0901146	s	KU₆~c	KU₆~c	1
o0901158	s	KUR~a	KUR~a	6
o0901186	s	LAGAB~a	LAGAB~a	1
o0901187	s	LAGAB~b	LAGAB~b	1
o0901313	s	MA	MA	5
o0901338	c	|MAH~a×NA~a|	|MAH~a×NA~a|	1
o0901361	s	MAR~a	MAR~a	2
o0901376	s	MAŠ	MAŠ	1
o0901377	s	MAŠ₂	MAŠ₂	1
o0901380	s	ME~a	ME~a	25
o0901392	s	MU	MU	3
o0901396	s	MUD₃~a	MUD₃~a	1
o0901401	s	MUD₃~a@g	MUD₃~a@g	2
o0901407	s	MUN~a1	MUN~a1	1
o0901426	s	MUŠEN	MUŠEN	7
o0901437	s	NA~a	NA~a	2
o0901448	s	NAB	NAB	1
o0901452	s	NAGA~a	NAGA~a	4
o0901457	s	NAGAR~a	NAGAR~a	2
o0901468	s	NAM₂	NAM₂	4
o0901472	s	NAMEŠDA	NAMEŠDA	1
o0901481	s	NAR	NAR	1
o0901483	s	NE~a	NE~a	4
o0901501	s	NI~a	NI~a	6
o0901502	s	NI~b	NI~b	2
o0901514	s	NIGIN	NIGIN	1
o0901517	s	NIM~b1	NIM~b1	2
o0901521	s	NIMGIR	NIMGIR	1
o0901553	c	|NINDA₂×KAŠ~b|	|NINDA₂×KAŠ~b|	1
o0901580	s	NIR~a	NIR~a	1
o0901592	s	NUN~a	NUN~a	2
o0901614	s	NUNUZ~a1	NUNUZ~a1	1
o0901625	s	PA~a	PA~a	15
o0901639	s	PAP~a	PAP~a	13
