o0992497	6(N34)	12570	CUNEIFORM NUMERIC SIGN SIX N34	1269A	6(N34)	VSP
o0992499	7(N34)	12571	CUNEIFORM NUMERIC SIGN SEVEN N34	126B0	7(N34)	VSP
o0992501	8(N34)	12572	CUNEIFORM NUMERIC SIGN EIGHT N34	126C3	8(N34)	VSP
o0992503	9(N34)	12573	CUNEIFORM NUMERIC SIGN NINE N34	126D8	9(N34)	VSP
o0992609	1(N48)	12574	CUNEIFORM NUMERIC SIGN ONE N48	125D0	1(N48)
o0992610	2(N48)	12575	CUNEIFORM NUMERIC SIGN TWO N48	12608	2(N48)	VSP
o0992612	3(N48)	12576	CUNEIFORM NUMERIC SIGN THREE N48	12635	3(N48)	VSP
o0992614	4(N48)	12577	CUNEIFORM NUMERIC SIGN FOUR N48	12660	4(N48)
o0992615	5(N48)	12578	CUNEIFORM NUMERIC SIGN FIVE N48	12684	5(N48)	VSP
o0992575	1(N45)	12579	CUNEIFORM NUMERIC SIGN ONE N45	125CA	1(N45)
o0992576	2(N45)	1257A	CUNEIFORM NUMERIC SIGN TWO N45	12603	2(N45)	VSP
o0992578	3(N45)	1257B	CUNEIFORM NUMERIC SIGN THREE N45	12631	3(N45)
o0992579	4(N45)	1257C	CUNEIFORM NUMERIC SIGN FOUR N45	1265E	4(N45)
o0992580	5(N45)	1257D	CUNEIFORM NUMERIC SIGN FIVE N45	12682	5(N45)	VSP
o0992582	6(N45)	1257E	CUNEIFORM NUMERIC SIGN SIX N45	1269D	6(N45)	VSP
o0992584	7(N45)	1257F	CUNEIFORM NUMERIC SIGN SEVEN N45	126B3	7(N45)	VSP
o0992586	8(N45)	12580	CUNEIFORM NUMERIC SIGN EIGHT N45			ACN
o0992587	9(N45)	12581	CUNEIFORM NUMERIC SIGN NINE N45	126DB	9(N45)	VSP
o0992627	1(N50)	12582	CUNEIFORM NUMERIC SIGN ONE N50	125D3	1(N50)
o0992628	2(N50)	12583	CUNEIFORM NUMERIC SIGN TWO N50	1260A	2(N50)	VSP
o0992630	3(N50)	12584	CUNEIFORM NUMERIC SIGN THREE N50	12637	3(N50)
o0992631	4(N50)	12585	CUNEIFORM NUMERIC SIGN FOUR N50	12662	4(N50)
o0992632	5(N50)	12586	CUNEIFORM NUMERIC SIGN FIVE N50	12686	5(N50)	VSP
o0992253	1(N01@r)	12589	CUNEIFORM NUMERIC SIGN ONE N01 REVERSED	12582	1(N01@r)
o0992442	1(N22)	1258C	CUNEIFORM NUMERIC SIGN ONE N22	1259A	1(N22)
o0992443	2(N22)	1258D	CUNEIFORM NUMERIC SIGN TWO N22	125F2	2(N22)
o0992634	1(N51)	1259A	CUNEIFORM NUMERIC SIGN ONE N51	125D4	1(N51)
o0992635	2(N51)	1259B	CUNEIFORM NUMERIC SIGN TWO N51	1260B	2(N51)	VSP
o0992637	3(N51)	1259C	CUNEIFORM NUMERIC SIGN THREE N51	12638	3(N51)
o0992638	4(N51)	1259D	CUNEIFORM NUMERIC SIGN FOUR N51	12663	4(N51)
o0992639	5(N51)	1259E	CUNEIFORM NUMERIC SIGN FIVE N51	12687	5(N51)	VSP
o0992641	6(N51)	1259F	CUNEIFORM NUMERIC SIGN SIX N51	126A0	6(N51)	VSP
o0992643	7(N51)	125A0	CUNEIFORM NUMERIC SIGN SEVEN N51	126B6	7(N51)	VSP
o0992645	8(N51)	125A1	CUNEIFORM NUMERIC SIGN EIGHT N51	126C7	8(N51)	VSP
o0992647	9(N51)	125A2	CUNEIFORM NUMERIC SIGN NINE N51
o0992675	1(N54)	125A3	CUNEIFORM NUMERIC SIGN ONE N54	125D7	1(N54)
o0992676	2(N54)	125A4	CUNEIFORM NUMERIC SIGN TWO N54	1260E	2(N54)	VSP
o0992678	3(N54)	125A5	CUNEIFORM NUMERIC SIGN THREE N54	1263C	3(N54)
o0992679	4(N54)	125A6	CUNEIFORM NUMERIC SIGN FOUR N54	12666	4(N54)
o0992680	5(N54)	125A7	CUNEIFORM NUMERIC SIGN FIVE N54	1268A	5(N54)	VSP
o0992683	1(N56)	125A8	CUNEIFORM NUMERIC SIGN ONE N56	125D9	1(N56)
o0992684	2(N56)	125A9	CUNEIFORM NUMERIC SIGN TWO N56	1260F	2(N56)	VSP
o0992452	1(N24)	125AA	CUNEIFORM NUMERIC SIGN ONE N24	1259D	1(N24)
o0992460	1(N26)	125AB	CUNEIFORM NUMERIC SIGN ONE N26	125A2	1(N26)
o0992465	1(N28)	125AC	CUNEIFORM NUMERIC SIGN ONE N28	125A7	1(N28)
o0992468	1(N29A)	125AD	CUNEIFORM NUMERIC SIGN ONE N29A	125AB	1(N29~a)~v1
o0992474	1(N29B)	125AE	CUNEIFORM NUMERIC SIGN ONE N29B	125AC	1(N29~b)
o0992475	1(N30A)	125AF	CUNEIFORM NUMERIC SIGN ONE N30A	125B0	1(N30~a)~v1
o0992479	1(N30C)	125B0	CUNEIFORM NUMERIC SIGN ONE N30C	125B1	1(N30~c)
o0992483	1(N30D)	125B1	CUNEIFORM NUMERIC SIGN ONE N30D	125B2	1(N30~d)
o0992484	1(N30E)	125B2	CUNEIFORM NUMERIC SIGN ONE N30E	125B3	1(N30~e)
o0992485	1(N31)	125B3	CUNEIFORM NUMERIC SIGN ONE N31	125B7	1(N31)
o0992486	1(N32)	125B4	CUNEIFORM NUMERIC SIGN ONE N32	125B8	1(N32)
o0992487	1(N33)	125B5	CUNEIFORM NUMERIC SIGN ONE N33	125B9	1(N33)
o0992548	1(N39A)	125B6	CUNEIFORM NUMERIC SIGN ONE N39A	125C2	1(N39~a)
o0992549	2(N39A)	125B7	CUNEIFORM NUMERIC SIGN TWO N39A	125FD	2(N39~a)
o0992550	3(N39A)	125B8	CUNEIFORM NUMERIC SIGN THREE N39A	1262B	3(N39~a)
o0992551	4(N39A)	125B9	CUNEIFORM NUMERIC SIGN FOUR N39A	12657	4(N39~a)
o0992552	1(N39B)	125BA	CUNEIFORM NUMERIC SIGN ONE N39B	125C3	1(N39~b)
o0992553	2(N39B)	125BB	CUNEIFORM NUMERIC SIGN TWO N39B	125FE	2(N39~b)
o0992554	3(N39B)	125BC	CUNEIFORM NUMERIC SIGN THREE N39B	1262C	3(N39~b)
o0992555	4(N39B)	125BD	CUNEIFORM NUMERIC SIGN FOUR N39B	12658	4(N39~b)
o0992254	1(N02)	125BE	CUNEIFORM NUMERIC SIGN ONE N02	12583	1(N02)
o0992255	2(N02)	125BF	CUNEIFORM NUMERIC SIGN TWO N02	125E1	2(N02)	VSP
o0992257	3(N02)	125C0	CUNEIFORM NUMERIC SIGN THREE N02	12616	3(N02)	VSP
o0992259	4(N02)	125C1	CUNEIFORM NUMERIC SIGN FOUR N02	12643	4(N02)
o0992260	5(N02)	125C2	CUNEIFORM NUMERIC SIGN FIVE N02	1266E	5(N02)	VSP
o0992262	6(N02)	125C3	CUNEIFORM NUMERIC SIGN SIX N02	1268F	6(N02)	VSP
o0992264	7(N02)	125C4	CUNEIFORM NUMERIC SIGN SEVEN N02	126A7	7(N02)	VSP
o0992266	8(N02)	125C5	CUNEIFORM NUMERIC SIGN EIGHT N02	126BB	8(N02)	VSP
o0992268	9(N02)	125C6	CUNEIFORM NUMERIC SIGN NINE N02	126CE	9(N02)	VSP
o0992370	1(N15)	125C7	CUNEIFORM NUMERIC SIGN ONE N15	12593	1(N15)
o0992371	2(N15)	125C8	CUNEIFORM NUMERIC SIGN TWO N15	125EC	2(N15)
o0992372	3(N15)	125C9	CUNEIFORM NUMERIC SIGN THREE N15	12621	3(N15)
o0992373	4(N15)	125CA	CUNEIFORM NUMERIC SIGN FOUR N15	1264D	4(N15)
o0992374	5(N15)	125CB	CUNEIFORM NUMERIC SIGN FIVE N15	12677	5(N15)	VSP
o0992520	1(N35)	125CC	CUNEIFORM NUMERIC SIGN ONE N35	125BD	1(N35)
o0992521	2(N35)	125CD	CUNEIFORM NUMERIC SIGN TWO N35	125FA	2(N35)	VSP
o0992523	3(N35)	125CE	CUNEIFORM NUMERIC SIGN THREE N35			ACN
o0992524	4(N35)	125CF	CUNEIFORM NUMERIC SIGN FOUR N35			ACN
o0992525	5(N35)	125D0	CUNEIFORM NUMERIC SIGN FIVE N35	12680	5(N35)	VSP
o0992301	1(N06)	125D1	CUNEIFORM NUMERIC SIGN ONE N06	12588	1(N06)
o0992302	2(N06)	125D2	CUNEIFORM NUMERIC SIGN TWO N06			ACN
o0992303	3(N06)	125D3	CUNEIFORM NUMERIC SIGN THREE N06			ACN
o0992304	4(N06)	125D4	CUNEIFORM NUMERIC SIGN FOUR N06			ACN
o0992305	5(N06)	125D5	CUNEIFORM NUMERIC SIGN FIVE N06			ACN
o0992306	6(N06)	125D6	CUNEIFORM NUMERIC SIGN SIX N06			ACN
o0992307	7(N06)	125D7	CUNEIFORM NUMERIC SIGN SEVEN N06			ACN
o0992308	8(N06)	125D8	CUNEIFORM NUMERIC SIGN EIGHT N06			ACN
o0992309	9(N06)	125D9	CUNEIFORM NUMERIC SIGN NINE N06			ACN
o0992435	1(N21)	125DA	CUNEIFORM NUMERIC SIGN ONE N21			ACN
o0992436	2(N21)	125DB	CUNEIFORM NUMERIC SIGN TWO N21	125F1	2(N21)
o0992437	3(N21)	125DC	CUNEIFORM NUMERIC SIGN THREE N21	12626	3(N21)
o0992438	4(N21)	125DD	CUNEIFORM NUMERIC SIGN FOUR N21	12652	4(N21)
o0992439	5(N21)	125DE	CUNEIFORM NUMERIC SIGN FIVE N21	1267C	5(N21)	VSP
o0992547	1(N38)	125DF	CUNEIFORM NUMERIC SIGN ONE N38	125C1	1(N38)
o0992663	1(N52)	125E0	CUNEIFORM NUMERIC SIGN ONE N52	125D6	1(N52)
o0992664	2(N52)	125E1	CUNEIFORM NUMERIC SIGN TWO N52	1260D	2(N52)	VSP
o0992666	3(N52)	125E2	CUNEIFORM NUMERIC SIGN THREE N52	1263A	3(N52)
o0992667	4(N52)	125E3	CUNEIFORM NUMERIC SIGN FOUR N52	12665	4(N52)
o0992668	5(N52)	125E4	CUNEIFORM NUMERIC SIGN FIVE N52	12689	5(N52)	VSP
o0992670	6(N52)	125E5	CUNEIFORM NUMERIC SIGN SIX N52			ACN
o0992671	7(N52)	125E6	CUNEIFORM NUMERIC SIGN SEVEN N52			ACN
o0992672	8(N52)	125E7	CUNEIFORM NUMERIC SIGN EIGHT N52			ACN
o0992673	9(N52)	125E8	CUNEIFORM NUMERIC SIGN NINE N52			ACN
o0992715	1(N60)	125E9	CUNEIFORM NUMERIC SIGN ONE N60	125DD	1(N60)
o0992457	1(N24A)	125EA	CUNEIFORM NUMERIC SIGN ONE N24A	1259E	1(N24~a)
o0992556	1(N40)	125EB	CUNEIFORM NUMERIC SIGN ONE N40	125C4	1(N40)
o0992557	2(N40)	125EC	CUNEIFORM NUMERIC SIGN TWO N40	125FF	2(N40)
o0992558	3(N40)	125ED	CUNEIFORM NUMERIC SIGN THREE N40	1262D	3(N40)
o0992559	4(N40)	125EE	CUNEIFORM NUMERIC SIGN FOUR N40	12659	4(N40)
o0992270	1(N03)	125EF	CUNEIFORM NUMERIC SIGN ONE N03	12584	1(N03)
o0992271	2(N03)	125F0	CUNEIFORM NUMERIC SIGN TWO N03	125E2	2(N03)	VSP
o0992273	3(N03)	125F1	CUNEIFORM NUMERIC SIGN THREE N03	12617	3(N03)	VSP
o0992275	4(N03)	125F2	CUNEIFORM NUMERIC SIGN FOUR N03	12644	4(N03)
o0992276	5(N03)	125F3	CUNEIFORM NUMERIC SIGN FIVE N03	1266F	5(N03)	VSP
o0992378	1(N18)	125F4	CUNEIFORM NUMERIC SIGN ONE N18	12596	1(N18)
o0992379	2(N18)	125F5	CUNEIFORM NUMERIC SIGN TWO N18	125ED	2(N18)
o0992380	3(N18)	125F6	CUNEIFORM NUMERIC SIGN THREE N18	12622	3(N18)
o0992381	4(N18)	125F7	CUNEIFORM NUMERIC SIGN FOUR N18	1264E	4(N18)
o0992382	5(N18)	125F8	CUNEIFORM NUMERIC SIGN FIVE N18	12678	5(N18)	VSP
o0992384	6(N18)	125F9	CUNEIFORM NUMERIC SIGN SIX N18	12694	6(N18)	VSP
o0992386	7(N18)	125FA	CUNEIFORM NUMERIC SIGN SEVEN N18	126AB	7(N18)	VSP
o0992388	8(N18)	125FB	CUNEIFORM NUMERIC SIGN EIGHT N18	126BF	8(N18)	VSP
o0992390	9(N18)	125FC	CUNEIFORM NUMERIC SIGN NINE N18	126D3	9(N18)~v1
o0992598	1(N45A)	125FD	CUNEIFORM NUMERIC SIGN ONE N45A	125CB	1(N45~a)
o0992458	1(N24B)	125FE	CUNEIFORM NUMERIC SIGN ONE N24B	1259F	1(N24~b)
o0992462	1(N26B)	125FF	CUNEIFORM NUMERIC SIGN ONE N26B	125A4	1(N26~b)
o0992466	1(N28B)	12600	CUNEIFORM NUMERIC SIGN ONE N28B	125A8	1(N28~b)
o0992471	1(N29AB)	12601	CUNEIFORM NUMERIC SIGN ONE N29AB	125AD	1(N29A~b)
o0992560	1(N41)	12602	CUNEIFORM NUMERIC SIGN ONE N41	125C5	1(N41)
o0992561	2(N41)	12603	CUNEIFORM NUMERIC SIGN TWO N41	12600	2(N41)
o0992562	3(N41)	12604	CUNEIFORM NUMERIC SIGN THREE N41	1262E	3(N41)
o0992563	4(N41)	12605	CUNEIFORM NUMERIC SIGN FOUR N41	1265A	4(N41)
o0992278	1(N04)	12606	CUNEIFORM NUMERIC SIGN ONE N04	12585	1(N04)
o0992279	2(N04)	12607	CUNEIFORM NUMERIC SIGN TWO N04	125E3	2(N04)	VSP
o0992281	3(N04)	12608	CUNEIFORM NUMERIC SIGN THREE N04	12618	3(N04)	VSP
o0992283	4(N04)	12609	CUNEIFORM NUMERIC SIGN FOUR N04	12645	4(N04)
o0992284	5(N04)	1260A	CUNEIFORM NUMERIC SIGN FIVE N04	12670	5(N04)	VSP
o0992392	1(N19)	1260B	CUNEIFORM NUMERIC SIGN ONE N19	12597	1(N19)
o0992393	2(N19)	1260C	CUNEIFORM NUMERIC SIGN TWO N19	125EE	2(N19)
o0992394	3(N19)	1260D	CUNEIFORM NUMERIC SIGN THREE N19	12623	3(N19)
o0992395	4(N19)	1260E	CUNEIFORM NUMERIC SIGN FOUR N19	1264F	4(N19)
o0992396	5(N19)	1260F	CUNEIFORM NUMERIC SIGN FIVE N19	12679	5(N19)	VSP
o0992398	6(N19)	12610	CUNEIFORM NUMERIC SIGN SIX N19	12695	6(N19)	VSP
o0992400	7(N19)	12611	CUNEIFORM NUMERIC SIGN SEVEN N19	126AC	7(N19)	VSP
o0992402	8(N19)	12612	CUNEIFORM NUMERIC SIGN EIGHT N19	126C0	8(N19)	VSP
o0992404	9(N19)	12613	CUNEIFORM NUMERIC SIGN NINE N19	126D4	9(N19)	VSP
o0992599	1(N46)	12614	CUNEIFORM NUMERIC SIGN ONE N46	125CD	1(N46)
o0992600	2(N46)	12615	CUNEIFORM NUMERIC SIGN TWO N46	12605	2(N46)	VSP
o0992527	1(N36)	12616	CUNEIFORM NUMERIC SIGN ONE N36	125BE	1(N36)
o0992528	2(N36)	12617	CUNEIFORM NUMERIC SIGN TWO N36	125FB	2(N36)	VSP
o0992530	3(N36)	12618	CUNEIFORM NUMERIC SIGN THREE N36	1262A	3(N36)	VSP
o0992532	4(N36)	12619	CUNEIFORM NUMERIC SIGN FOUR N36	12656	4(N36)
o0992533	5(N36)	1261A	CUNEIFORM NUMERIC SIGN FIVE N36	12681	5(N36)	VSP
o0992535	6(N36)	1261B	CUNEIFORM NUMERIC SIGN SIX N36	1269C	6(N36)	VSP
o0992537	7(N36)	1261C	CUNEIFORM NUMERIC SIGN SEVEN N36	126B2	7(N36)	VSP
o0992539	8(N36)	1261D	CUNEIFORM NUMERIC SIGN EIGHT N36	126C5	8(N36)	VSP
o0992541	9(N36)	1261E	CUNEIFORM NUMERIC SIGN NINE N36	126DA	9(N36)	VSP
o0992620	1(N49)	1261F	CUNEIFORM NUMERIC SIGN ONE N49	125D2	1(N49)
o0992621	2(N49)	12620	CUNEIFORM NUMERIC SIGN TWO N49	12609	2(N49)	VSP
o0992623	3(N49)	12621	CUNEIFORM NUMERIC SIGN THREE N49	12636	3(N49)	VSP
o0992625	4(N49)	12622	CUNEIFORM NUMERIC SIGN FOUR N49	12661	4(N49)
o0992459	1(N25)	12623	CUNEIFORM NUMERIC SIGN ONE N25	125A1	1(N25)
o0992463	1(N27)	12624	CUNEIFORM NUMERIC SIGN ONE N27	125A5	1(N27)
o0992467	1(N28C)	12625	CUNEIFORM NUMERIC SIGN ONE N28C	125A9	1(N28~c)
o0992473	1(N29AC)	12626	CUNEIFORM NUMERIC SIGN ONE N29AC	125AE	1(N29A~c)
o0992477	1(N30AC)	12627	CUNEIFORM NUMERIC SIGN ONE N30AC	125B4	1(N30A~c)
o0992482	1(N30CC)	12628	CUNEIFORM NUMERIC SIGN ONE N30CC	125B6	1(N30C~c)
o0992564	1(N42A)	12629	CUNEIFORM NUMERIC SIGN ONE N42A	125C6	1(N42~a)
o0992565	2(N42A)	1262A	CUNEIFORM NUMERIC SIGN TWO N42A	12601	2(N42~a)
o0992566	3(N42A)	1262B	CUNEIFORM NUMERIC SIGN THREE N42A	1262F	3(N42~a)
o0992567	4(N42A)	1262C	CUNEIFORM NUMERIC SIGN FOUR N42A	1265B	4(N42~a)
o0992568	1(N42B)	1262D	CUNEIFORM NUMERIC SIGN ONE N42B	125C7	1(N42~b)
o0992569	2(N42B)	1262E	CUNEIFORM NUMERIC SIGN TWO N42B	12602	2(N42~b)
o0992570	3(N42B)	1262F	CUNEIFORM NUMERIC SIGN THREE N42B	12630	3(N42~b)
o0992571	4(N42B)	12630	CUNEIFORM NUMERIC SIGN FOUR N42B	1265C	4(N42~b)
o0992293	1(N05)	12631	CUNEIFORM NUMERIC SIGN ONE N05	12587	1(N05)
o0992294	2(N05)	12632	CUNEIFORM NUMERIC SIGN TWO N05	125E5	2(N05)	VSP
o0992296	3(N05)	12633	CUNEIFORM NUMERIC SIGN THREE N05	1261A	3(N05)	VSP
o0992298	4(N05)	12634	CUNEIFORM NUMERIC SIGN FOUR N05	12647	4(N05)
o0992299	5(N05)	12635	CUNEIFORM NUMERIC SIGN FIVE N05	12672	5(N05)	VSP
o0992421	1(N20)	12636	CUNEIFORM NUMERIC SIGN ONE N20	12599	1(N20)
o0992422	2(N20)	12637	CUNEIFORM NUMERIC SIGN TWO N20	125F0	2(N20)
o0992423	3(N20)	12638	CUNEIFORM NUMERIC SIGN THREE N20	12625	3(N20)
o0992424	4(N20)	12639	CUNEIFORM NUMERIC SIGN FOUR N20	12651	4(N20)
o0992425	5(N20)	1263A	CUNEIFORM NUMERIC SIGN FIVE N20	1267B	5(N20)	VSP
o0992427	6(N20)	1263B	CUNEIFORM NUMERIC SIGN SIX N20	12697	6(N20)	VSP
o0992429	7(N20)	1263C	CUNEIFORM NUMERIC SIGN SEVEN N20	126AE	7(N20)	VSP
o0992431	8(N20)	1263D	CUNEIFORM NUMERIC SIGN EIGHT N20	126C2	8(N20)	VSP
o0992433	9(N20)	1263E	CUNEIFORM NUMERIC SIGN NINE N20	126D7	9(N20)	VSP
o0992605	1(N47)	1263F	CUNEIFORM NUMERIC SIGN ONE N47	125CF	1(N47)
o0992606	2(N47)	12640	CUNEIFORM NUMERIC SIGN TWO N47	12607	2(N47)	VSP
o0992544	1(N37)	12641	CUNEIFORM NUMERIC SIGN ONE N37	125C0	1(N37)
o0992545	2(N37)	12642	CUNEIFORM NUMERIC SIGN TWO N37	125FC	2(N37)	VSP
o0992334	1(N09)	12643	CUNEIFORM NUMERIC SIGN ONE N09	1258E	1(N09)
o0992335	1(N11)	12644	CUNEIFORM NUMERIC SIGN ONE N11	1258F	1(N11)
o0992336	1(N12)	12645	CUNEIFORM NUMERIC SIGN ONE N12	12590	1(N12)
o0992310	1(N07A)	12646	CUNEIFORM NUMERIC SIGN ONE N07A	12589	1(N07~a)
o0992311	2(N07A)	12647	CUNEIFORM NUMERIC SIGN TWO N07A	125E6	2(N07~a)
o0992312	3(N07A)	12648	CUNEIFORM NUMERIC SIGN THREE N07A	1261B	3(N07~a)
o0992313	1(N07B)	12649	CUNEIFORM NUMERIC SIGN ONE N07B	1258A	1(N07~b)
o0992314	2(N07B)	1264A	CUNEIFORM NUMERIC SIGN TWO N07B	125E7	2(N07~b)
o0992315	3(N07B)	1264B	CUNEIFORM NUMERIC SIGN THREE N07B	1261C	3(N07~b)
o0992237	1(N01@f)	1264C	CUNEIFORM NUMERIC SIGN ONE N01 FLAT	12581	1(N01@f)
o0992238	2(N01@f)	1264D	CUNEIFORM NUMERIC SIGN TWO N01 FLAT	125E0	2(N01@f)	VSP
o0992240	3(N01@f)	1264E	CUNEIFORM NUMERIC SIGN THREE N01 FLAT	12615	3(N01@f)	VSP
o0992242	4(N01@f)	1264F	CUNEIFORM NUMERIC SIGN FOUR N01 FLAT	12642	4(N01@f)
o0992243	5(N01@f)	12650	CUNEIFORM NUMERIC SIGN FIVE N01 FLAT	1266D	5(N01@f)	VSP
o0992245	6(N01@f)	12651	CUNEIFORM NUMERIC SIGN SIX N01 FLAT	1268E	6(N01@f)	VSP
o0992247	7(N01@f)	12652	CUNEIFORM NUMERIC SIGN SEVEN N01 FLAT	126A6	7(N01@f)	VSP
o0992249	8(N01@f)	12653	CUNEIFORM NUMERIC SIGN EIGHT N01 FLAT	126BA	8(N01@f)	VSP
o0992251	9(N01@f)	12654	CUNEIFORM NUMERIC SIGN NINE N01 FLAT	126CD	9(N01@f)	VSP
o0992332	1(N08@f)	12655	CUNEIFORM NUMERIC SIGN ONE N08 FLAT	1258D	1(N08@f)
o0992355	1(N14@f)	12656	CUNEIFORM NUMERIC SIGN ONE N14 FLAT	12592	1(N14@f)
o0992356	2(N14@f)	12657	CUNEIFORM NUMERIC SIGN TWO N14 FLAT	125EB	2(N14@f)
o0992357	3(N14@f)	12658	CUNEIFORM NUMERIC SIGN THREE N14 FLAT	12620	3(N14@f)
o0992358	4(N14@f)	12659	CUNEIFORM NUMERIC SIGN FOUR N14 FLAT	1264C	4(N14@f)
o0992359	5(N14@f)	1265A	CUNEIFORM NUMERIC SIGN FIVE N14 FLAT	12676	5(N14@f)	VSP
o0992361	6(N14@f)	1265B	CUNEIFORM NUMERIC SIGN SIX N14 FLAT	12693	6(N14@f)	VSP
o0992363	7(N14@f)	1265C	CUNEIFORM NUMERIC SIGN SEVEN N14 FLAT	126AA	7(N14@f)	VSP
o0992365	8(N14@f)	1265D	CUNEIFORM NUMERIC SIGN EIGHT N14 FLAT	126BE	8(N14@f)	VSP
o0992367	9(N14@f)	1265E	CUNEIFORM NUMERIC SIGN NINE N14 FLAT	126D1	9(N14@f)	VSP
o0992505	1(N34@f)	1265F	CUNEIFORM NUMERIC SIGN ONE N34 FLAT	125BB	1(N34@f)
o0992506	2(N34@f)	12660	CUNEIFORM NUMERIC SIGN TWO N34 FLAT	125F9	2(N34@f)
o0992507	3(N34@f)	12661	CUNEIFORM NUMERIC SIGN THREE N34 FLAT	12629	3(N34@f)
o0992508	4(N34@f)	12662	CUNEIFORM NUMERIC SIGN FOUR N34 FLAT	12655	4(N34@f)
o0992509	5(N34@f)	12663	CUNEIFORM NUMERIC SIGN FIVE N34 FLAT	1267F	5(N34@f)	VSP
o0992511	6(N34@f)	12664	CUNEIFORM NUMERIC SIGN SIX N34 FLAT	1269B	6(N34@f)	VSP
o0992513	7(N34@f)	12665	CUNEIFORM NUMERIC SIGN SEVEN N34 FLAT	126B1	7(N34@f)	VSP
o0992515	8(N34@f)	12666	CUNEIFORM NUMERIC SIGN EIGHT N34 FLAT	126C4	8(N34@f)	VSP
o0992517	9(N34@f)	12667	CUNEIFORM NUMERIC SIGN NINE N34 FLAT	126D9	9(N34@f)	VSP
o0992589	1(N45@f)	12668	CUNEIFORM NUMERIC SIGN ONE N45 FLAT	125CC	1(N45@f)
o0992590	2(N45@f)	12669	CUNEIFORM NUMERIC SIGN TWO N45 FLAT	12604	2(N45@f)
o0992445	1(N22@f)	1266A	CUNEIFORM NUMERIC SIGN ONE N22 FLAT	1259B	1(N22@f)
o0992446	2(N22@f)	1266B	CUNEIFORM NUMERIC SIGN TWO N22 FLAT	125F3	2(N22@f)
o0992648	1(N51@f)	1266C	CUNEIFORM NUMERIC SIGN ONE N51 FLAT	125D5	1(N51@f)
o0992649	2(N51@f)	1266D	CUNEIFORM NUMERIC SIGN TWO N51 FLAT	1260C	2(N51@f)	VSP
