o0901748	©.	|1(N57).SIG|	|1(N57).SIG|	|SIGx1(N57)|	I	𒷴	𒷴	EASL0853	o0901748
o0903219	©.	|1(N57).ŠAH₂~a|	|1(N57).ŠAH₂~a|	|1(N57).SZAH2~a|	I	𒷵	𒷵	EASL0854 EALX504	o0903219
o0903221	©.	|1(N57).ŠUBUR|	|1(N57).ŠUBUR|	|1(N57).SZUBUR|	I	𒷷	𒷷,𒷶	EASL0855 EALX539 EAAR386 EAVR239	o0903220
o0903223	©.	|2(N57).AB₂|	|2(N57).AB₂|	|2(N57).AB2|	I	𒷸	𒷸	EASL0856 EAAR011	o0903223
o0903225	©.C31b	|2(N57).BIR₃~a|	|2(N57).BIR₃~a|	-	I	󳀩	󳀩	CSL041	-
o0903227	©.	|2(N57).KU₆~a|	|2(N57).KU₆~a|	|2(N57).KU6~a|	I	𒷹	𒷹	EASL0857	o0903227
o0903228	©.++	|2(N57).MUŠEN|	|2(N57).MUŠEN|	-	I	󰄑_𒨅	󰄑_𒨅	EASL0858	o0903228
o0903231	©.	|2(N57).ŠUBUR|	|2(N57).ŠUBUR|	|2(N57).SZUBUR|	I	𒷻	𒷻	EASL0860 EALX540	o0903231
o0903235	©.	|3(N57).AMAR|	|3(N57).AMAR|	|3(N57).AMAR|	I	𒷼	𒷼	EASL0861	o0903235
o0903236	©.++	|3(N57).AZ|	|3(N57).AZ|	-	I	󰄒_𒛜	󰄒_𒛜	EASL0862	o0903236
o0903242	©.++	|3(N57).EN₂|	|3(N57).EN₂|	-	I	󰄒_𒟣	󰄒_𒟣	EASL0865	o0903242
o0903243	©.	|3(N57).GAR|	|3(N57).GAR|	|3(N57).GAR|	I	𒷿	𒷿	EASL0866 EAJN078	o0903243
o0903245	©.	|3(N57).NUNUZ~a1|	|3(N57).NUNUZ~a1|	|3(N57).NUNUZ~a1|	I	𒸀	𒸀	EASL0867	o0903245
o0903246	©.	|3(N57).NUNUZ~c|	|3(N57).NUNUZ~c|	|3(N57).NUNUZ~c|	I	𒸁	𒸁	EASL0868	o0903246
o0903248	©.	|3(N57).PIRIG~b1|	|3(N57).PIRIG~b1|	|3(N57).PIRIG~b1|	I	𒸂	𒸂	EASL0869 EALX428 EAAR304	o0903248
o0903250	©.++	|3(N57).SANGA~a|	|3(N57).SANGA~a|	-	I	󰄒_𒪼	󰄒_𒪼	EASL0870	o0903250
o0903251	©.++	|3(N57).SI|	|3(N57).SI|	-	I	󰄒_𒫇	󰄒_𒫇	EASL0871	o0903251
o0903252	©.	|3(N57).ŠUBUR|	|3(N57).ŠUBUR|	|3(N57).SZUBUR|	I	𒸃	𒸃	EASL0872 EALX541	o0903252
o0903258	©.	|4(N57).AMAR|	|4(N57).AMAR|	|4(N57).AMAR|	I	𒸄	𒸄	EASL0873 EAJN015	o0903258
o0903259	©.	|4(N57).GAR|	|4(N57).GAR|	|4(N57).GAR|	I	𒸅	𒸅	EASL0874 EAJN079	o0903259
o0903261	©.	|4(N57).KU₃~a|	|4(N57).KU₃~a|	|4(N57).KU3~a|	I	𒸆	𒸆	EASL0875 EAJN145	o0903261
o0903265	©.	|5(N57).GAR|	|5(N57).GAR|	|5(N57).GAR|	I	𒸈	𒸈	EASL0877 EAJN080 EAVR071	o0903265
o0903267	©.	|5(N57).KU₃~a|	|5(N57).KU₃~a|	|5(N57).KU3~a|	I	𒸉	𒸉	EASL0878 EAJN146	o0903267
o0903270	©.	|6(N57).GAR|	|6(N57).GAR|	|6(N57).GAR|	I	𒸊	𒸊	EASL0879 EAJN081 EAVR072	o0903270
o0903272	©.	|6(N57).KU₃~a|	|6(N57).KU₃~a|	|6(N57).KU3~a|	I	𒸋	𒸋	EASL0880 EAJN147	o0903272
o0903274	©.++	|7(N57).GAR|	|7(N57).GAR|	-	I	󰄖_𒡨	󰄖_𒡨	EASL0881	o0903274
o0901473	©:	NAMEŠDA	NAMEŠDA	NAMESZDA	I	𒨨	𒨧,𒨨	EASL0906 EALX383 EAAR271 EAJN178 EAVR163	o0901472
o0901475	©:	NANNA~a	NANNA~a	NANNA~a	I	𒨩	𒨩,𒨪;󳂞	EASL0907 EAJN179	o0901475
o0901477	©:	NANNA~b	NANNA~b	NANNA~b	I	𒨫	𒨫	EASL0908	o0901477
o0901491	©n:	NERGAL~v	NERGAL~v	NERGAL~x	I	𒨵	𒨵	EASL0916 EALX388	o0901491
o0901504	©n.	|NI~a.RU|	|NI~a.RU~v1|	|NI~a.RU|	I	𒨻	𒨻	EASL0922 EAJN183	o0901504
o0901524	©:	NIN	NIN	NIN	I	𒩉	𒩉	EASL0937 EALX400 EAJN188 EAVR173	o0901524
o0901577	©:	NINKUM	NINKUM	NINKUM	I	𒩨	𒩨	EASL0971 EALX406	o0901577
o0901578	©:	NINLIL	NINLIL	NINLIL	I	𒩩	𒩩	EASL0972 EALX407	o0901578
o0901601	©.++	|NUN~b.U₄|	|NUN~b.U₄|	-	I	𒩺_𒯡	𒩺_𒯡	EASL0990	o0901601
o0901699	©.	|SAL.KUR~a|	|SAL.KUR~a|	|SAL.KUR~a|	I	𒪶	𒪶	EASL1042 EAAR314 EAJN212 EAVR197	o0901699
o0901702	©.++	|SAL.ME~a|	|SAL.ME~a|	-	I	𒪵_𒧢	𒪵_𒧢	EASL1044	o0901702
o0901703	©n.	|SAL.ŠU₂|	|SAL.ŠU₂~b|	|SAL.SZU2|	I	𒪸	𒪸	EASL1045 EAVR198	o0901703
o0901705	©.	|SAL.ZATU751~a|	|SAL.ZATU751~a|	SAL.ZATU751~a	SAL+ZATU751a	󳀎	󳀎	EASL1046 EAJN213	o0901705
o0901707	©.	|SAL.ZATU751~c|	|SAL.ZATU751~c|	SAL+ZATU751~c	SAL+ZATU751c	󳄂	󳄂	EASL1048	o0901707
o0901868	©:	SIPA	SIPA	SIPA	I	𒬚	𒬚;󳃃	EASL1138 EALX475	o0901868
o0901909	©:	SUSA	SUSA	SUSA	I	𒬶	𒬶	EASL1165 EALX494	o0901909
o0901927	©:	ŠAB~a	ŠAB~a	SZAB~a	I	𒭃	𒭂,𒭃;󳃆	EASL1175 EALX500 EAAR357 EAJN243	o0901926
o0901929	©:	ŠAB~b	ŠAB~b	SZAB~b	I	𒭅	𒭄,𒭅	EASL1176	o0901928
o0901943	©:	ŠANDANA~a	ŠANDANA~a	SZANDANA~a	I	𒭐	𒭐	EASL1186	o0901943
o0901953	©.	|ŠE~a.KIN₂~c|	|ŠE~a.KIN₂~c|	|SZE~a.KIN2~c|	I	𒭓	𒭓;󳃉	EASL1189 EALX510	o0901953
o0901955	©.	|ŠE~a.NAM₂|	|ŠE~a.NAM₂|	|SZE~a.NAM2|	I	𒭔	𒭔,𒭕	EASL1190 EALX511 EAAR363 EAJN248 EAVR222	o0901955
o0902043	©n.	|ŠU₂.E₂~a|	|ŠU₂~b.E₂~a|	|SZU2.E2~a|	I	𒮙	𒮙	EASL1249 EAJN264	o0902043
o0902044	©n.	|ŠU₂.E₂~b|	|ŠU₂~b.E₂~b|	|SZU2.E2~b|	I	𒮚	𒮚	EASL1250	o0902044
o0903633	©n.	|ŠU₂.EN~a|	|ŠU₂~a.EN~a|	|SZU2.EN~a|	I	𒮔	𒮓,𒮔;󳃌	EASL1245 EALX536 EAAR383 EAJN265 EAVR237	o0902046
o0902050	©n.	|ŠU₂.(HI×1(N57))&(HI×1(N57))|	|ŠU₂~a.(HI×1(N57))&(HI×1(N57))|	|SZU2.((HI+1(N57))+(HI+1(N57)))|	I	𒮖	𒮖	EASL1247	o0902824
o0902054	©.++	|ŠU₂.PAP~a|	|ŠU₂.PAP~a|	-	I	𒮘_𒪑	𒮘_𒪑	EASL1242	o0902054
o0903635	©n.	|ŠU₂.URI₃~a|	|ŠU₂~a.URI₃~a~v1|	|SZU2.URI3~a|	I	𒮗	𒮗	EASL1248 EAAR384	o0902056
o0902057	©.++	|ŠU₂.1(N24)|	|ŠU₂.1(N24)|	-	I	󳀓	󳀓	EASL1243	/pcsl/images/add/thumb/SZU2x1N24.png
o0902069	©:	ŠURUPPAK~a	ŠURUPPAK~a	SZURUPPAK~a	I	𒮣	𒮢,𒮣	EASL1260 EALX543	o0902068
o0902071	©:	ŠURUPPAK~b	ŠURUPPAK~b	SZURUPPAK~b	I	𒮥	𒮤,𒮥	EASL1261	o0902070
o0902108	©:	TIDNUM	TIDNUM	TIDNUM	I	𒮿	𒮿	EASL1288 EALX554	o0902108
o0902121	©.	|TUG₂~a.BAD&BAD|	|TUG₂~a.BAD&BAD|	|TUG2~a.(BAD&BAD)|	I	𒯅	𒯅	EASL1294	o0902121
o0902150	©.++	|TUR₃~a.5(N57)|	|TUR₃~a.5(N57)|	-	I	𒯘_󰄔	𒯘_󰄔	EASL1311	o0902150
o0902177	©n.	|U₄.ŠU₂|	|U₄.ŠU₂~b|	|U4.SZU2|	I	𒯢	𒯢	EASL1320 EALX571 EAAR405	o0902177
o0902163	©.	|U₄.1(N08)|	|U₄.1(N08)|	|U4.1(N08)|	I	𒯣	𒯣	EASL1321 EAJN286	o0902163
o0902164	©.	|U₄.2(N08)|	|U₄.2(N08)|	|U4.2(N08)|	I	𒯤	𒯤	EASL1322 EAJN287	o0902164
o0902165	©.	|U₄.3(N08)|	|U₄.3(N08)|	|U4.3(N08)|	I	𒯥	𒯥	EASL1323 EAJN288	o0902165
o0902166	©n.	|U₄.4(N08)|	|U₄.4(N08)~v1|	|U4.4(N08)|	I	𒯦	𒯦	EASL1324 EAJN289	o0902166
o0902167	©.	|U₄.5(N08)|	|U₄.5(N08)|	|U4.5(N08)|	I	𒯧	𒯧	EASL1325 EAJN290	o0902167
o0902168	©.	|U₄.6(N08)|	|U₄.6(N08)|	|U4.6(N08)|	I	𒯨	𒯨	EASL1326	o0902168
o0902169	©.	|U₄.7(N08)|	|U₄.7(N08)|	|U4.7(N08)|	I	𒯩	𒯩	EASL1327	o0902169
o0902170	©.	|U₄.8(N08)|	|U₄.8(N08)|	|U4.8(N08)|	I	𒯪	𒯪	EASL1328	o0902170
o0902171	©.	|U₄.1(N14)|	|U₄.1(N14)|	|U4.1(N14)|	I	𒯫	𒯫	EASL1329	o0902171
