o0981744	20×
o0980147	1×
o0980530	14×
o0981489	87×
o0981518	3×
o0980288	1×
o0980837	2×
o0980506	71×
o0980702	10×
o0980663	4×
o0981124	11×
o0981411	13×
o0980954	3×
o0981611	1×
o0980731	1×
o0980948	4×
o0980205	1×
o0980903	11×
o0981076	26×
o0980392	9×
o0980549	2×
o0981600	1×
o0981563	10×
o0981424	1×
o0982277	1×
o0980154	3×
o0980969	10×
o0982099	1×
o0980918	78×
o0981300	17×
o0980363	2×
o0981087	2×
o0981592	3×
o0981303	27×
o0982061	6×
o0980783	3×
o0980455	4×
o0981783	7×
o0980959	1×
o0980583	1×
o0981312	34×
o0980707	361×
o0980794	7×
o0981367	1×
o0982054	3×
o0981414	155×
o0980231	1×
o0981901	1×
o0981614	2×
o0980797	1×
o0980200	155×
o0982094	4×
o0980842	4×
o0981255	13×
o0981857	68×
o0981632	2×
o0981566	44×
o0980830	164×
o0981558	2×
o0980059	9×
o0981421	1×
o0980841	511×
o0981631	16×
o0980225	2×
o0981235	1×
o0981597	2×
o0980850	115×
o0981748	2×
o0981547	1×
o0981620	4×
o0982064	211×
o0981306	365×
o0980473	1×
o0980365	111×
o0981208	175×
o0981709	15×
o0981397	2×
o0980275	4×
o0980093	3×
o0981362	1×
o0982051	43×
o0980808	4×
o0981159	6×
o0982189	2×
o0980676	3×
o0981904	1×
o0980526	16×
o0981588	1×
o0980141	1×
o0981976	6×
o0980792	2×
o0981388	3×
o0980467	26×
o0981230	2×
o0981745	18×
o0980835	1×
o0980700	3×
o0982192	1×
o0981488	5×
o0980531	3×
o0980844	48×
o0981634	5×
o0980186	1×
o0981122	18×
o0981697	33×
o0980905	6×
o0981833	597×
o0981497	1×
o0981872	104×
o0981077	23×
o0980156	1×
o0980393	1×
o0980283	1×
o0980968	1×
o0980155	1×
o0980738	1×
o0981301	1×
o0981669	18×
o0980457	3×
o0980006	1×
o0980653	58×
o0981086	4×
o0980362	4×
o0981259	1×
o0981781	1×
o0980462	8×
o0980782	2×
o0982138	17×
o0980908	345×
o0981248	1×
o0980705	2×
o0980183	3×
o0981612	2×
o0980795	10×
o0980206	4×
o0981415	13×
o0980230	1×
o0980950	3×
o0982028	344×
o0980396	1×
o0980843	5×
o0981567	1×
o0982135	9×
o0981420	2×
o0980150	1×
o0980227	10×
o0981304	29×
o0981003	1×
o0980367	1×
o0981596	2×
o0981749	1×
o0980839	164×
o0980378	5×
o0982065	189×
o0980277	3×
o0980472	667×
o0981758	2×
o0981364	1×
o0980274	2×
o0981396	8×
o0980587	2×
o0980859	4×
o0980524	1×
o0980092	1×
o0982050	1×
o0981629	10×
o0980809	1×
o0980790	1×
o0981974	9×
o0981158	5×
o0980465	1×
o0980547	314×
o0980235	1×
o0981905	1×
o0981359	5×
o0980140	2×
o0981038	9×
o0982190	1×
o0980594	43×
o0981201	2×
o0981389	2×
o0981231	2×
o0980846	41×
o0980834	1×
o0981636	34×
o0982193	1×
o0980222	130×
o0981123	17×
o0982182	189×
o0981513	75×
o0980509	1×
o0980904	2×
o0981075	1×
o0980477	2×
o0980538	1×
o0981873	62×
o0980157	1×
o0980271	1×
o0981393	2×
o0980097	3×
o0981862	145×
o0980651	63×
o0980460	2×
o0980739	2×
o0980456	3×
o0980057	1×
o0981668	3×
o0980145	9×
o0980419	1×
o0980652	11×
o0981221	25×
o0982139	11×
o0980084	27×
o0980718	3×
o0980504	3×
o0980185	15×
o0982196	3×
o0980704	1×
o0981308	19×
o0981126	1×
o0981417	1×
o0982118	105×
o0981613	1×
o0980901	9×
o0980207	1×
o0980951	1×
o0980019	3×
o0981565	53×
o0980199	21×
o0981876	29×
o0980152	1×
o0980397	3×
o0981586	1×
o0980188	31×
o0981034	19×
o0982067	55×
o0981305	1×
o0981002	30×
o0980657	2×
o0980366	3×
o0980329	22×
o0980838	220×
o0980786	2×
o0981429	1×
o0980581	3×
o0980697	262×
o0980276	2×
o0980014	3×
o0981365	3×
o0981548	1×
o0980858	59×
o0981616	40×
o0980791	1×
o0981628	3×
o0981432	266×
o0980202	1×
o0980546	5×
o0982096	4×
o0980596	1×
o0981731	1×
o0981233	5×
o0981257	2×
o0980234	6×
o0981358	1×
o0980595	393×
o0982191	2×
o0981200	1204×
o0981039	18×
o0980847	23×
o0982059	2×
o0981456	4×
o0981637	7×
o0980223	2×
o0981545	6×
o0981380	1×
o0981007	19×
o0980879	1×
o0980714	9×
o0980508	23×
o0982042	1×
o0980708	13×
o0980888	20×
o0981939	3×
o0980476	3×
o0980273	1×
o0980091	1×
o0981360	1×
o0981014	2×
o0981498	1×
o0981392	186×
o0982026	1020×
o0980650	7×
o0980543	201×
o0980461	15×
o0981922	1×
o0981223	36×
o0980056	1×
o0980086	19×
o0980144	14×
o0981205	14×
o0981220	2×
o0980590	176×
o0982194	18×
o0980085	19×
o0980912	1×
o0980533	10×
