o0900000	A	PROTO-CUNEIFORM SIGN A
o0903568	|A×EN~a|	PROTO-CUNEIFORM SIGN A TIMES EN-A
o0900006	|A×ŠUBUR|	PROTO-CUNEIFORM SIGN A TIMES SHUBUR
o0900007	|A×ZATU672|	PROTO-CUNEIFORM SIGN A TIMES ZATU672
o0900005	|A×1(N14)|	PROTO-CUNEIFORM SIGN A TIMES ONE-N14
o0900010	A₂	PROTO-CUNEIFORM SIGN A2
o0900012	AB~a	PROTO-CUNEIFORM SIGN AB-A
o0900018	|AB~a×A@t|	PROTO-CUNEIFORM SIGN AB-A TIMES A TENU
o0900020	|AB~a×AŠ₂|	PROTO-CUNEIFORM SIGN AB-A TIMES ASH2
o0900033	|AB~a×(ŠE~a&ŠE~a)|	PROTO-CUNEIFORM SIGN AB-A TIMES SHE-A OVER SHE-A
o0900038	|AB~a×ZATU659|	PROTO-CUNEIFORM SIGN AB-A TIMES ZATU659
o0900027	|AB~a×1(N04)|	PROTO-CUNEIFORM SIGN AB-A TIMES ONE-N4
o0900040	AB~a@g	PROTO-CUNEIFORM SIGN AB-A GUNU
o0900014	AB~b	PROTO-CUNEIFORM SIGN AB-B
o0900041	AB₂	PROTO-CUNEIFORM SIGN AB2
o0900043	|AB₂×2(N14)|	PROTO-CUNEIFORM SIGN AB2 TIMES TWO-N14
o0900047	ABGAL	PROTO-CUNEIFORM SIGN ABGAL
o0900049	ABRIG	PROTO-CUNEIFORM SIGN ABRIG
o0900050	ABZU	PROTO-CUNEIFORM SIGN ABZU
o0900053	AD~a	PROTO-CUNEIFORM SIGN AD-A
o0900054	AD~b	PROTO-CUNEIFORM SIGN AD-B
o0900055	AD~c	PROTO-CUNEIFORM SIGN AD-C
o0900056	ADAB	PROTO-CUNEIFORM SIGN ADAB
o0900058	ADDA	PROTO-CUNEIFORM SIGN ADDA
o0900060	AGAR₂	PROTO-CUNEIFORM SIGN AGAR2
o0900062	AK~a	PROTO-CUNEIFORM SIGN AK-A
o0900063	AK~b	PROTO-CUNEIFORM SIGN AK-B
o0900064	AL	PROTO-CUNEIFORM SIGN AL
o0900066	ALAN~a	PROTO-CUNEIFORM SIGN ALAN-A
o0900067	ALAN~b	PROTO-CUNEIFORM SIGN ALAN-B
o0900068	ALAN~c	PROTO-CUNEIFORM SIGN ALAN-C
o0900070	ALAN~e	PROTO-CUNEIFORM SIGN ALAN-E
o0900072	ALIM	PROTO-CUNEIFORM SIGN ALIM
o0900074	AM~a	PROTO-CUNEIFORM SIGN AM-A
o0900075	AM~b	PROTO-CUNEIFORM SIGN AM-B
o0900077	AMA~a	PROTO-CUNEIFORM SIGN AMA-A
o0900081	|AMA~a×E₂~a|	PROTO-CUNEIFORM SIGN AMA-A TIMES E2-A
o0900079	AMA~b	PROTO-CUNEIFORM SIGN AMA-B
o0900082	AMAR	PROTO-CUNEIFORM SIGN AMAR
o0900085	|AMAR.1(N02)|	PROTO-CUNEIFORM SIGN AMAR BESIDE ONE-N2
o0900087	|AMAR&AMAR|	PROTO-CUNEIFORM SIGN AMAR OVER AMAR
o0903569	|AMAR×TAR~c|	PROTO-CUNEIFORM SIGN AMAR TIMES TAR-C
o0900088	AMAR@g	PROTO-CUNEIFORM SIGN AMAR GUNU
o0900089	AN	PROTO-CUNEIFORM SIGN AN
o0900093	ANŠE~a	PROTO-CUNEIFORM SIGN ANSHE-A
o0900094	ANŠE~b	PROTO-CUNEIFORM SIGN ANSHE-B
o0900095	ANŠE~c	PROTO-CUNEIFORM SIGN ANSHE-C
