12774	𒝴	127BE	𒞾	|DUG~c×1(N57)|	|DUG~c~v2×1(N57)|	DUG-C TIMES ONE-N57	DUG-C VARIANT 2 TIMES ONE-N57	o0900398
12775	𒝵	127BB	𒞻	DUG~c@t	DUG~c@t	DUG-C TENU	DUG-C TENU	o0900479
12776	𒝶	F301E	󳀞	DUG~d		DUG-D		o0900338
12777	𒝷	127C2	𒟂	DUGUD	DUGUD	DUGUD	DUGUD	o0900481
12778	𒝸	127C3	𒟃	DUR~a	DUR~a	DUR-A	DUR-A	o0900483
12779	𒝹	127C4	𒟄	DUR~b	DUR~b	DUR-B	DUR-B	o0900484
1277A	𒝺	127C5	𒟅	DUR₂	DUR₂	DUR2	DUR2	o0900485
1277B	𒝻	127C6	𒟆	E~a	E~a	E-A	E-A	o0900487
1277C	𒝼	127C7	𒟇	E~b	E~b	E-B	E-B	o0900488
1277D	𒝽	127C8	𒟈	E~c	E~c	E-C	E-C	o0900489
1277E	𒝾	127CA	𒟊	E₂~a	E₂~a	E2-A	E2-A	o0900493
1277F	𒝿	127CD	𒟍	|E₂~a×1(N58@t)|	|E₂~a×1(N58@t)|	E2-A TIMES ONE-N58 TENU	E2-A TIMES ONE-N58 TENU	o0900503
12780	𒞀	127CE	𒟎	E₂~b	E₂~b	E2-B	E2-B	o0900494
12781	𒞁	127D0	𒟐	|E₂~b×1(N58@t)|	|E₂~b×1(N58@t)|	E2-B TIMES ONE-N58 TENU	E2-B TIMES ONE-N58 TENU	o0900504
12782	𒞂	127D1	𒟑	E₂~c	E₂~c	E2-C	E2-C	o0900495
12783	𒞃	127D2	𒟒	E₂~d	E₂~d	E2-D	E2-D	o0900496
12784	𒞄	127D4	𒟔	E₃~b	E₃~b	E3-B	E3-B	o0900510
12785	𒞅	127D5	𒟕	EDIN	EDIN	EDIN	EDIN	o0900511
12786	𒞆	127D6	𒟖	EN~a	EN~a	EN-A	EN-A	o0900513
12787	𒞇	127DA	𒟚	EN~b	EN~b	EN-B	EN-B	o0900517
12788	𒞈	127DB	𒟛	EN~b@t	EN~b@t	EN-B TENU	EN-B TENU	o0900528
12789	𒞉	127DD	𒟝	EN~c	EN~c	EN-C	EN-C	o0900519
1278A	𒞊	127E1	𒟡	EN@g~a	EN@g~a	EN GUNU-A	EN GUNU-A	o0900525
1278B	𒞋	127E2	𒟢	EN@g~b	EN@g~b	EN GUNU-B	EN GUNU-B	o0900526
1278C	𒞌	127E3	𒟣	EN₂	EN₂	EN2	EN2	o0900529
1278D	𒞍	127EB	𒟫	ERIM~a	ERIM~a	ERIM-A	ERIM-A	o0900541
1278E	𒞎	127EC	𒟬	ERIM~b1	ERIM~b1	ERIM-B1	ERIM-B1	o0900542
1278F	𒞏	127ED	𒟭	ERIM~b2	ERIM~b2	ERIM-B2	ERIM-B2	o0900543
12790	𒞐	127EF	𒟯	ERIN	ERIN	ERIN	ERIN	o0900545
12791	𒞑	127F0	𒟰	EŠDA	EŠDA	ESHDA	ESHDA	o0900546
12792	𒞒	127F1	𒟱	|EŠDA×TAR~a|	|EŠDA×TAR~a|	ESHDA TIMES TAR-A	ESHDA TIMES TAR-A	o0900547
12793	𒞓	127F2	𒟲	EŠGAR	EŠGAR	ESHGAR	ESHGAR	o0900548
12794	𒞔	127F3	𒟳	EZEN~a	EZEN~a	EZEN-A	EZEN-A	o0900550
12795	𒞕	127F4	𒟴	|EZEN~a×EN~b|	|EZEN~a×EN~b~v1|	EZEN-A TIMES EN-B	EZEN-A TIMES EN-B VARIANT 1	o0900557
12796	𒞖	127F5	𒟵	|EZEN~a×(HI×1(N57).AN)|	|EZEN~a×(HI×1(N57).AN)|	EZEN-A TIMES HI TIMES ONE-N57 PLUS AN	EZEN-A TIMES HI TIMES ONE-N57 PLUS AN	o0900559
12797	𒞗	127F6	𒟶	|EZEN~a×KAB|	|EZEN~a×KAB|	EZEN-A TIMES KAB	EZEN-A TIMES KAB	o0900561
12798	𒞘	F3036	󳀶	|EZEN~a×KAŠ~b|		EZEN-A TIMES KASH-B		o0900563
12799	𒞙	127F7	𒟷	|EZEN~a×KI|	|EZEN~a×KI|	EZEN-A TIMES KI	EZEN-A TIMES KI	o0900565
1279A	𒞚	127F9	𒟹	|EZEN~a×NIM~b2|	|EZEN~a×NIM~b2|	EZEN-A TIMES NIM-B2	EZEN-A TIMES NIM-B2	o0900573
1279B	𒞛	127FA	𒟺	|EZEN~a×NIMGIR|	|EZEN~a×NIMGIR|	EZEN-A TIMES NIMGIR	EZEN-A TIMES NIMGIR	o0900575
1279C	𒞜	127FB	𒟻	|EZEN~a×RAD~a|	|EZEN~a×RAD~a|	EZEN-A TIMES RAD-A	EZEN-A TIMES RAD-A	o0900577
1279D	𒞝	127FD	𒟽	|EZEN~a×SU~a|	|EZEN~a×SU~a|	EZEN-A TIMES SU-A	EZEN-A TIMES SU-A	o0900581
1279E	𒞞	127FE	𒟾	|EZEN~a×(U₂~b.A)|	|EZEN~a×(U₂~b.A)|	EZEN-A TIMES U2-B PLUS A	EZEN-A TIMES U2-B PLUS A	o0900583
1279F	𒞟	127FF	𒟿	|EZEN~a×U₄|	|EZEN~a×U₄|	EZEN-A TIMES U4	EZEN-A TIMES U4	o0900585
127A0	𒞠	12803	𒠃	EZEN~b	EZEN~b	EZEN-B	EZEN-B	o0900552
127A1	𒞡	12804	𒠄	|EZEN~b×6(N57)|	|EZEN~b×6(N57)|~v1	EZEN-B TIMES SIX-N57	EZEN-B TIMES SIX-N57 VARIANT 1	o0900570
127A2	𒞢	12805	𒠅	EZEN~c	EZEN~b@t	EZEN-C	EZEN-B TENU	o0900554
127A3	𒞣	12806	𒠆	EZINU~a	EZINU~a	EZINU-A	EZINU-A	o0900594
127A4	𒞤	12807	𒠇	EZINU~b	EZINU~b	EZINU-B	EZINU-B	o0900595
127A5	𒞥	12808	𒠈	EZINU~c	EZINU~c	EZINU-C	EZINU-C	o0900596
127A6	𒞦	12809	𒠉	EZINU~d	EZINU~d	EZINU-D	EZINU-D	o0900597
127A7	𒞧	1280A	𒠊	GA~a	GA~a	GA-A	GA-A	o0900599
127A8	𒞨	12811	𒠑	GA~b	GA~b	GA-B	GA-B	o0900604
127A9	𒞩	12812	𒠒	GA~c	GA~c	GA-C	GA-C	o0900605
127AA	𒞪	12813	𒠓	|GA~c×KASKAL|	|GA~c×KASKAL|	GA-C TIMES KASKAL	GA-C TIMES KASKAL	o0900610
127AB	𒞫	12814	𒠔	|GA~c×1(N14)|	|GA~c×1(N14)|	GA-C TIMES ONE-N14	GA-C TIMES ONE-N14	o0900612
127AC	𒞬	12815	𒠕	GA₂~a1	GA₂~a1	GA2-A1	GA2-A1	o0900616
127AD	𒞭	12816	𒠖	|GA₂~a1×A|	|GA₂~a1×A|	GA2-A1 TIMES A	GA2-A1 TIMES A	o0900623
127AE	𒞮	F3039	󳀹	|GA₂~a1×E₂~a|		GA2-A1 TIMES E2-A		o0900628
127AF	𒞯	12817	𒠗	|GA₂~a1×EN~b|	|GA₂~a1×EN~b~v1|	GA2-A1 TIMES EN-B	GA2-A1 TIMES EN-B VARIANT 1	o0900631
127B0	𒞰	F306B	󳁫	|GA₂~a1×GEŠTU~a|		GA2-A1 TIMES GESHTU-A		o0900633
127B1	𒞱	12818	𒠘	|GA₂~a1×GEŠTU~c3|	|GA₂~a1×GEŠTU~c3|	GA2-A1 TIMES GESHTU-C3	GA2-A1 TIMES GESHTU-C3	o0900634
127B2	𒞲	12819	𒠙	|GA₂~a1×GEŠTU~c5|	|GA₂~a1×GEŠTU~c5|	GA2-A1 TIMES GESHTU-C5	GA2-A1 TIMES GESHTU-C5	o0900635
127B3	𒞳	1281A	𒠚	|GA₂~a1×GIR~a|	|GA₂~a1×GIR~a|	GA2-A1 TIMES GIR-A	GA2-A1 TIMES GIR-A	o0900637
127B4	𒞴	1281B	𒠛	|GA₂~a1×(GIR~a.KU₆~a)|	|GA₂~a1×(GIR~a.KU₆~a)|	GA2-A1 TIMES GIR-A PLUS KU6-A	GA2-A1 TIMES GIR-A PLUS KU6-A	o0900639
127B5	𒞵	1281C	𒠜	|GA₂~a1×GIŠ@t|	|GA₂~a1×GIŠ@t|	GA2-A1 TIMES GISH TENU	GA2-A1 TIMES GISH TENU	o0900641
127B6	𒞶	1281D	𒠝	|GA₂~a1×HAL|	|GA₂~a1×HAL|	GA2-A1 TIMES HAL	GA2-A1 TIMES HAL	o0900648
127B7	𒞷	1281E	𒠞	|GA₂~a1×HI|	|GA₂~a1×HI|	GA2-A1 TIMES HI	GA2-A1 TIMES HI	o0900650
127B8	𒞸	12820	𒠠	|GA₂~a1×KU₃~a|	|GA₂~a1×KU₃~a|	GA2-A1 TIMES KU3-A	GA2-A1 TIMES KU3-A	o0900654
127B9	𒞹	12821	𒠡	|GA₂~a1×KU₆~a|	|GA₂~a1×KU₆~a|	GA2-A1 TIMES KU6-A	GA2-A1 TIMES KU6-A	o0900657
127BA	𒞺	12822	𒠢	|GA₂~a1×(KU₆~a.KU₆~a)|	|GA₂~a1×(KU₆~a.KU₆~a)|	GA2-A1 TIMES KU6-A PLUS KU6-A	GA2-A1 TIMES KU6-A PLUS KU6-A	o0900660
127BB	𒞻	12823	𒠣	|GA₂~a1×LAGAB~b|	|GA₂~a1×LAGAB~b|	GA2-A1 TIMES LAGAB-B	GA2-A1 TIMES LAGAB-B	o0900662
127BC	𒞼	12824	𒠤	|GA₂~a1×MAŠ|	|GA₂~a1×MAŠ|	GA2-A1 TIMES MASH	GA2-A1 TIMES MASH	o0900664
127BD	𒞽	12827	𒠧	|GA₂~a1×PAD~b|	|GA₂~a1×PAD~b|	GA2-A1 TIMES PAD-B	GA2-A1 TIMES PAD-B	o0900685
127BE	𒞾	12828	𒠨	|GA₂~a1×PAP~a|	|GA₂~a1×PAP~a|	GA2-A1 TIMES PAP-A	GA2-A1 TIMES PAP-A	o0900687
127BF	𒞿	12829	𒠩	|GA₂~a1×SU~a|	|GA₂~a1×SU~a|	GA2-A1 TIMES SU-A	GA2-A1 TIMES SU-A	o0900689
127C0	𒟀	1282A	𒠪	|GA₂~a1×SUHUR|	|GA₂~a1×SUHUR|	GA2-A1 TIMES SUHUR	GA2-A1 TIMES SUHUR	o0900691
127C1	𒟁	1282B	𒠫	|GA₂~a1×SUKUD|	|GA₂~a1×SUKUD|	GA2-A1 TIMES SUKUD	GA2-A1 TIMES SUKUD	o0900694
127C2	𒟂	1282E	𒠮	|GA₂~a1×SUMAŠ|	|GA₂~a1×SUMAŠ|	GA2-A1 TIMES SUMASH	GA2-A1 TIMES SUMASH	o0900699
127C3	𒟃	1282F	𒠯	|GA₂~a1×ŠA|	|GA₂~a1×ŠA|	GA2-A1 TIMES SHA	GA2-A1 TIMES SHA	o0900701
127C4	𒟄	12830	𒠰	|GA₂~a1×TI|	|GA₂~a1×TI|	GA2-A1 TIMES TI	GA2-A1 TIMES TI	o0900705
127C5	𒟅	12831	𒠱	|GA₂~a1×U₄|	|GA₂~a1×U₄|	GA2-A1 TIMES U4	GA2-A1 TIMES U4	o0900707
127C6	𒟆	12833	𒠳	|GA₂~a1×1(N14)|	|GA₂~a1×1(N14)|	GA2-A1 TIMES ONE-N14	GA2-A1 TIMES ONE-N14	o0900666
127C7	𒟇	12834	𒠴	|GA₂~a1×1(N57)|	|GA₂~a1×1(N57)|	GA2-A1 TIMES ONE-N57	GA2-A1 TIMES ONE-N57	o0900668
127C8	𒟈	12836	𒠶	GA₂~a2	GA₂~a2	GA2-A2	GA2-A2	o0900617
127C9	𒟉	12837	𒠷	|GA₂~a2×GU₄|	|GA₂~a2×GU₄|	GA2-A2 TIMES GU4	GA2-A2 TIMES GU4	o0900644
127CA	𒟊	12838	𒠸	|GA₂~a2×NI~a|	|GA₂~a2×NI~a|	GA2-A2 TIMES NI-A	GA2-A2 TIMES NI-A	o0900677
127CB	𒟋	1283A	𒠺	|GA₂~a2×SUHUR|	|GA₂~a2×SUHUR|	GA2-A2 TIMES SUHUR	GA2-A2 TIMES SUHUR	o0900692
127CC	𒟌	1283B	𒠻	|GA₂~a2×ŠE₃|	|GA₂~a2×ŠE₃~v1|	GA2-A2 TIMES SHE3	GA2-A2 TIMES SHE3 VARIANT 1	o0900703
127CD	𒟍	1283C	𒠼	|GA₂~a2×(ŠE₃.GU₄)|	|GA₂~a2×(ŠE₃~v1.GU₄)|	GA2-A2 TIMES SHE3 PLUS GU4	GA2-A2 TIMES SHE3 VARIANT 1 PLUS GU4	o0900646
127CE	𒟎	1283E	𒠾	GA₂~a3	GA₂~a3	GA2-A3	GA2-A3	o0900618
127CF	𒟏	12840	𒡀	GA₂~a4	GA₂~a4	GA2-A4	GA2-A4	o0900619
127D0	𒟐	12841	𒡁	GA₂~b	GA₂~b	GA2-B	GA2-B	o0900620
127D1	𒟑	12842	𒡂	|GA₂~b×DUB~a|	|GA₂~b×DUB~a|	GA2-B TIMES DUB-A	GA2-B TIMES DUB-A	o0900625
127D2	𒟒	12843	𒡃	|GA₂~b×DUB~b|	|GA₂~b×DUB~b~v2|	GA2-B TIMES DUB-B	GA2-B TIMES DUB-B VARIANT 2	o0900626
127D3	𒟓	F306C	󳁬	|GA₂~b×KU₆~a|		GA2-B TIMES KU6-A		o0900658
127D4	𒟔	12845	𒡅	|GA₂~b×ZATU659|	|GA₂~b×ZATU659|	GA2-B TIMES ZATU659	GA2-B TIMES ZATU659	o0900715
127D5	𒟕	12846	𒡆	GA₂~c	GA₂~c	GA2-C	GA2-C	o0900621
127D6	𒟖	12847	𒡇	GAʾAR~a1	GAʾAR~a1	GAAR-A1	GAAR-A1	o0900719
127D7	𒟗	12848	𒡈	GAʾAR~a2	GAʾAR~a2	GAAR-A2	GAAR-A2	o0900720
127D8	𒟘	12849	𒡉	GAʾAR~b1	GAʾAR~b1	GAAR-B1	GAAR-B1	o0900721
127D9	𒟙	1284A	𒡊	GAʾAR~b2	GAʾAR~b2	GAAR-B2	GAAR-B2	o0900722
127DA	𒟚	1284B	𒡋	GADA~a	GADA~a	GADA-A	GADA-A	o0900724
127DB	𒟛	1284D	𒡍	GADA~b@g	GADA~b@g	GADA-B GUNU	GADA-B GUNU	o0900727
127DC	𒟜	1284E	𒡎	GAL~a	GAL~a	GAL-A	GAL-A	o0900729
127DD	𒟝	1284F	𒡏	GAL~b	GAL~b	GAL-B	GAL-B	o0900730
127DE	𒟞	12850	𒡐	GALGA~a	GALGA~a	GALGA-A	GALGA-A	o0900732
127DF	𒟟	12852	𒡒	GAN~a	GAN~a	GAN-A	GAN-A	o0900736
127E0	𒟠	12854	𒡔	GAN~b	GAN~b	GAN-B	GAN-B	o0900738
127E1	𒟡	12858	𒡘	GAN~c	GAN~c	GAN-C	GAN-C	o0900742
127E2	𒟢	12859	𒡙	|GAN~c×DIN|	|GAN~c×DIN|	GAN-C TIMES DIN	GAN-C TIMES DIN	o0900747
127E3	𒟣	1285A	𒡚	|GAN~c×HI|	|GAN~c×HI|	GAN-C TIMES HI	GAN-C TIMES HI	o0900751
127E4	𒟤	1285B	𒡛	|GAN~c×(HI.DIN)|	|GAN~c×(HI.DIN)|	GAN-C TIMES HI PLUS DIN	GAN-C TIMES HI PLUS DIN	o0900755
127E5	𒟥	1285C	𒡜	|GAN~c×LAGAB~b|	|GAN~c×LAGAB~b|	GAN-C TIMES LAGAB-B	GAN-C TIMES LAGAB-B	o0900761
127E6	𒟦	1285E	𒡞	|GAN~c×SIG₇|	|GAN~c×SIG₇|	GAN-C TIMES SIG7	GAN-C TIMES SIG7	o0900767
127E7	𒟧	F303A	󳀺	|GAN~c×(4(N57).GAR)|		GAN-C TIMES FOUR-N57 PLUS GAR		o0900763
127E8	𒟨	12861	𒡡	|GAN~c×KAŠ~c|	|GAN~c~v1×KAŠ~c|	GAN-C TIMES KASH-C	GAN-C VARIANT 1 TIMES KASH-C	o0900757
127E9	𒟩	12862	𒡢	|GAN~c×(KUR~a.A)|	|GAN~c~v1×(KUR~a.A)|	GAN-C TIMES KUR-A PLUS A	GAN-C VARIANT 1 TIMES KUR-A PLUS A	o0900759
127EA	𒟪	12863	𒡣	|GAN~c×ZATU777|	|GAN~c~v1×ZATU777~v1|	GAN-C TIMES ZATU777	GAN-C VARIANT 1 TIMES ZATU777 VARIANT 1	o0900775
127EB	𒟫	12866	𒡦	|GAN~d×GEŠTU~a|	|GAN~d×GEŠTU~a~v2|	GAN-D TIMES GESHTU-A	GAN-D TIMES GESHTU-A VARIANT 2	o0900749
127EC	𒟬	12867	𒡧	GAN₂	GAN₂	GAN2	GAN2	o0900778
127ED	𒟭	12868	𒡨	GAR	GAR	GAR	GAR	o0900779
127EE	𒟮	12869	𒡩	GAR@g~a	GAR@g~a	GAR GUNU-A	GAR GUNU-A	o0900781
127EF	𒟯	1286A	𒡪	GAR@g~b	GAR@g~b	GAR GUNU-B	GAR GUNU-B	o0900782
127F0	𒟰	1286B	𒡫	GAR@g~c	GAR@g~c	GAR GUNU-C	GAR GUNU-C	o0900783
127F1	𒟱	1286C	𒡬	GAR₃	GAR₃	GAR3	GAR3	o0900784
127F2	𒟲	1286D	𒡭	GARA₂~a	GARA₂~a	GARA2-A	GARA2-A	o0900786
127F3	𒟳	1286F	𒡯	GAZI	GAZI	GAZI	GAZI	o0900788
127F4	𒟴	12870	𒡰	GEŠTIN~a	GEŠTIN~a	GESHTIN-A	GESHTIN-A	o0900790
127F5	𒟵	F306E	󳁮	GEŠTIN~d		GESHTIN-D		o0900792
127F6	𒟶	F306F	󳁯	GEŠTIN~e		GESHTIN-E		o0900793
127F7	𒟷	12871	𒡱	GEŠTU~a	GEŠTU~a	GESHTU-A	GESHTU-A	o0900797
127F8	𒟸	12874	𒡴	GEŠTU~b	GEŠTU~b	GESHTU-B	GESHTU-B	o0900800
127F9	𒟹	12875	𒡵	GEŠTU~c3	GEŠTU~c3	GESHTU-C3	GESHTU-C3	o0900801
127FA	𒟺	12877	𒡷	GEŠTU~c5	GEŠTU~c5	GESHTU-C5	GESHTU-C5	o0900803
127FB	𒟻	12878	𒡸	GI	GI	GI	GI	o0900806
127FC	𒟼	F303B	󳀻	|GI×A|		GI TIMES A		o0900809
127FD	𒟽	12879	𒡹	|GI×KU~b1|	|GI×KU~b1|	GI TIMES KU-B1	GI TIMES KU-B1	o0900812
127FE	𒟾	1287A	𒡺	|GI×NAM₂|	|GI×NAM₂|	GI TIMES NAM2	GI TIMES NAM2	o0900817
127FF	𒟿	1287B	𒡻	|GI×SIG₂~d1|	|GI×SIG₂~d1|	GI TIMES SIG2-D1	GI TIMES SIG2-D1	o0900819
12800	𒠀	1287C	𒡼	|GI×ŠE₃|	|GI×ŠE₃~v1|	GI TIMES SHE3	GI TIMES SHE3 VARIANT 1	o0900820
12801	𒠁	1287E	𒡾	|GI×1(N58@t)|	|GI×1(N58@t)|	GI TIMES ONE-N58 TENU	GI TIMES ONE-N58 TENU	o0900816
12802	𒠂	1287F	𒡿	|GI&GI|	|GI&GI|	GI OVER GI	GI OVER GI	o0900822
12803	𒠃	12880	𒢀	|(GI&GI)×GIŠ@t|	|(GI&GI)×GIŠ@t|	GI OVER GI TIMES GISH TENU	GI OVER GI TIMES GISH TENU	o0900823
12804	𒠄	12885	𒢅	|GI×GIŠ@t|	|GI~v1×GIŠ@t|	GI TIMES GISH TENU	GI VARIANT 1 TIMES GISH TENU	o0900810
12805	𒠅	12886	𒢆	|GI×LAGAB~a|	|GI~v1×LAGAB~a|	GI TIMES LAGAB-A	GI VARIANT 1 TIMES LAGAB-A	o0900814
12806	𒠆	12887	𒢇	|GI×1(N14)|	|GI~v1×1(N14)|	GI TIMES ONE-N14	GI VARIANT 1 TIMES ONE-N14	o0900815
12807	𒠇	12888	𒢈	|GI&GI&GI|	|GI~v1&GI~v1&GI~v1|	GI OVER GI OVER GI	GI VARIANT 1 OVER GI VARIANT 1 OVER GI VARIANT 1	o0900826
12808	𒠈	12883	𒢃	GI@t	GI@t	GI TENU	GI TENU	o0900827
12809	𒠉	12889	𒢉	GI₄~a	GI₄~a	GI4-A	GI4-A	o0900829
1280A	𒠊	1288A	𒢊	|GI₄~a×A|	|GI₄~a×A|	GI4-A TIMES A	GI4-A TIMES A	o0900832
1280B	𒠋	1288C	𒢌	GI₄~b	GI₄~b	GI4-B	GI4-B	o0900830
1280C	𒠌	1288D	𒢍	|GI₄~b&GI₄~b|	|GI₄~b&GI₄~b|	GI4-B OVER GI4-B	GI4-B OVER GI4-B	o0900835
1280D	𒠍	1288E	𒢎	GI₆	GI₆	GI6	GI6	o0900836
1280E	𒠎	12890	𒢐	GIBIL	GIBIL	GIBIL	GIBIL	o0900839
1280F	𒠏	12893	𒢓	GIR~a	GIR~a	GIR-A	GIR-A	o0900845
12810	𒠐	12895	𒢕	GIR~b	GIR~b	GIR-B	GIR-B	o0900846
12811	𒠑	12898	𒢘	GIR~c	GIR~c	GIR-C	GIR-C	o0900848
12812	𒠒	1289A	𒢚	GIR₂~a	GIR₂~a	GIR2-A	GIR2-A	o0900855
12813	𒠓	1289C	𒢜	GIR₃~a	GIR₃~a	GIR3-A	GIR3-A	o0900858
12814	𒠔	1289D	𒢝	|GIR₃~a×ŠE~b|	|GIR₃~a×ŠE~b|	GIR3-A TIMES SHE-B	GIR3-A TIMES SHE-B	o0900864
12815	𒠕	1289E	𒢞	GIR₃~b	GIR₃~b	GIR3-B	GIR3-B	o0900859
12816	𒠖	1289F	𒢟	GIR₃~c	GIR₃~c	GIR3-C	GIR3-C	o0900860
12817	𒠗	128A1	𒢡	|GIR₃~c×ŠE₃|	|GIR₃~c×ŠE₃~v1|	GIR3-C TIMES SHE3	GIR3-C TIMES SHE3 VARIANT 1	o0900866
12818	𒠘	128A2	𒢢	GIR₃@g~a	GIR₃@g~a	GIR3 GUNU-A	GIR3 GUNU-A	o0900869
12819	𒠙	128A3	𒢣	GIR₃@g~b	GIR₃@g~b	GIR3 GUNU-B	GIR3 GUNU-B	o0900870
1281A	𒠚	128A4	𒢤	GIR₃@g~c	GIR₃@g~c	GIR3 GUNU-C	GIR3 GUNU-C	o0900871
1281B	𒠛	128A5	𒢥	GISAL~a	GISAL~a	GISAL-A	GISAL-A	o0900873
1281C	𒠜	128A6	𒢦	GISAL~b	GISAL~b	GISAL-B	GISAL-B	o0900874
1281D	𒠝	128A7	𒢧	GIŠ	GIŠ	GISH	GISH	o0900875
1281E	𒠞	128A9	𒢩	|(GIŠ×(DIN.DIN))~a|	|(GIŠ×(DIN.DIN))~a|	GISH TIMES DIN PLUS DIN FORM A	GISH TIMES DIN PLUS DIN FORM A	o0900879
1281F	𒠟	128AA	𒢪	|(GIŠ×(DIN.DIN))~b|	|(GIŠ×(DIN.DIN))~b|	GISH TIMES DIN PLUS DIN FORM B	GISH TIMES DIN PLUS DIN FORM B	o0900880
12820	𒠠	128AB	𒢫	|(GIŠ×(DIN.DIN))~c|	|(GIŠ×(DIN.DIN))~c|	GISH TIMES DIN PLUS DIN FORM C	GISH TIMES DIN PLUS DIN FORM C	o0900881
12821	𒠡	128AC	𒢬	|(GIŠ×ŠU₂)~a|	|GIŠ×ŠU₂~a|	GISH TIMES SHU2 FORM A	GISH TIMES SHU2-A	o0900883
12822	𒠢	128AD	𒢭	|(GIŠ×ŠU₂)~b|	|GIŠ×ŠU₂~b|	GISH TIMES SHU2 FORM B	GISH TIMES SHU2-B	o0900884
12823	𒠣	128AE	𒢮	GIŠ@t	GIŠ@t	GISH TENU	GISH TENU	o0900885
12824	𒠤	128AF	𒢯	GIŠ₃~a	GIŠ₃~a	GISH3-A	GISH3-A	o0900889
12825	𒠥	128B0	𒢰	|GIŠ₃~a&GIŠ₃~a|	|GIŠ₃~a&GIŠ₃~a|	GISH3-A OVER GISH3-A	GISH3-A OVER GISH3-A	o0900892
12826	𒠦	128B1	𒢱	GIŠ₃~b	GIŠ₃~b	GISH3-B	GISH3-B	o0900890
12827	𒠧	128B2	𒢲	GIŠGAL	GIŠGAL	GISHGAL	GISHGAL	o0900893
12828	𒠨	128B4	𒢴	GIŠIMMAR~a1	GIŠIMMAR~a1	GISHIMMAR-A1	GISHIMMAR-A1	o0900896
12829	𒠩	128B5	𒢵	GIŠIMMAR~a2	GIŠIMMAR~a2	GISHIMMAR-A2	GISHIMMAR-A2	o0900897
1282A	𒠪	128B6	𒢶	GIŠIMMAR~a3	GIŠIMMAR~a3	GISHIMMAR-A3	GISHIMMAR-A3	o0900898
1282B	𒠫	128B7	𒢷	GIŠIMMAR~b1	GIŠIMMAR~b1	GISHIMMAR-B1	GISHIMMAR-B1	o0900899
1282C	𒠬	F3070	󳁰	GIŠIMMAR~b2		GISHIMMAR-B2		o0900902
1282D	𒠭	128BA	𒢺	GIŠIMMAR~b3	GIŠIMMAR~b3	GISHIMMAR-B3	GISHIMMAR-B3	o0900903
1282E	𒠮	128BC	𒢼	GU	GU	GU	GU	o0900906
1282F	𒠯	128BD	𒢽	GU₂	GU₂	GU2	GU2	o0900907
12830	𒠰	128BE	𒢾	GU₄	GU₄	GU4	GU4	o0900908
12831	𒠱	128C0	𒣀	GU₄@g	GU₄@g	GU4 GUNU	GU4 GUNU	o0900914
12832	𒠲	128C2	𒣂	GU₇	GU₇	GU7	GU7	o0900912
12833	𒠳	128C4	𒣄	GUB₃~a	GUB₃~a	GUB3-A	GUB3-A	o0900916
12834	𒠴	128C5	𒣅	GUB₃~b	GUB₃~b	GUB3-B	GUB3-B	o0900917
12835	𒠵	128C6	𒣆	GUB₃~c	GUB₃~c	GUB3-C	GUB3-C	o0900918
12836	𒠶	128C7	𒣇	GUB₃~d	GUB₃~d	GUB3-D	GUB3-D	o0900919
12837	𒠷	128C8	𒣈	GUG₂	GUG₂	GUG2	GUG2	o0900920
12838	𒠸	128CB	𒣋	|GUG₂×SILA₃~a|	|GUG₂~v1×SILA₃~a|	GUG2 TIMES SILA3-A	GUG2 VARIANT 1 TIMES SILA3-A	o0900923
12839	𒠹	128CC	𒣌	|GUG₂×TUR|	|GUG₂~v1×TUR~v1|	GUG2 TIMES TUR	GUG2 VARIANT 1 TIMES TUR VARIANT 1	o0900926
1283A	𒠺	128CD	𒣍	GUKKAL~a	GUKKAL~a	GUKKAL-A	GUKKAL-A	o0900929
1283B	𒠻	128CF	𒣏	GUKKAL~b	GUKKAL~b	GUKKAL-B	GUKKAL-B	o0900930
1283C	𒠼	128D0	𒣐	GUKKAL~c	GUKKAL~c	GUKKAL-C	GUKKAL-C	o0900931
1283D	𒠽	128D1	𒣑	GUKKAL~d	GUKKAL~d	GUKKAL-D	GUKKAL-D	o0900932
1283E	𒠾	128D2	𒣒	GUL	GUL	GUL	GUL	o0900935
1283F	𒠿	128D3	𒣓	GUM~a	GUM~a	GUM-A	GUM-A	o0900937
12840	𒡀	128D4	𒣔	GUM~b	GUM~b	GUM-B	GUM-B	o0900938
12841	𒡁	128D5	𒣕	GUM~b@n	GUM~b@n	GUM-B NUTILLU	GUM-B NUTILLU	o0900941
12842	𒡂	128D8	𒣘	GUN₃~a	GUN₃~a	GUN3-A	GUN3-A	o0900944
12843	𒡃	128D9	𒣙	GUN₃~b	GUN₃~b	GUN3-B	GUN3-B	o0900945
12844	𒡄	128DA	𒣚	GUR	GUR	GUR	GUR	o0900946
12845	𒡅	128DB	𒣛	GURUŠ~a	GURUŠ~a	GURUSH-A	GURUSH-A	o0900948
12846	𒡆	128DC	𒣜	|GURUŠ~a×2(N14)|	|GURUŠ~a×2(N14)|	GURUSH-A TIMES TWO-N14	GURUSH-A TIMES TWO-N14	o0900952
12847	𒡇	128DE	𒣞	GURUŠ~b	GURUŠ~b	GURUSH-B	GURUSH-B	o0900950
